Rk,Player,PPR,Day,G#,Week,Date,Age,Team,Home_Away,Opp,Result,Pos.,PFR_Id
,Elijah Moore,6.7,Sun,5,6,2023-10-15,23-202,CLE,Home,SFO,W 19-17,WR,MoorEl00
,Puka Nacua,6.7,Sun,11,12,2023-11-26,22-181,LAR,Away,ARI,W 37-14,WR,NacuPu00
,Chigoziem Okonkwo,6.7,Sun,7,8,2023-10-29,24-051,TEN,Home,ATL,W 28-23,TE,OkonCh00
,Isiah Pacheco,6.7,Sun,8,8,2023-10-29,24-241,KAN,Away,DEN,L 9-24,RB,PachIs00
,Trey Palmer,6.7,Sun,5,6,2023-10-15,22-196,TAM,Home,DET,L 6-20,WR,PalmTr00
,Alec Pierce,6.7,Sun,11,12,2023-11-26,23-208,IND,Home,TAM,W 27-20,WR,PierAl00
,Dameon Pierce,6.7,Sun,1,1,2023-09-10,23-203,HOU,Away,BAL,L 9-25,RB,PierDa01
,Kyle Pitts,6.7,Sun,14,15,2023-12-17,23-072,ATL,Away,CAR,L 7-9,TE,PittKy00
,Wan'Dale Robinson,6.7,Sun,11,11,2023-11-19,22-318,NYG,Away,WAS,W 31-19,WR,RobiWa01
,Jeremy Ruckert,6.7,Sun,13,14,2023-12-10,23-121,NYJ,Home,HOU,W 30-6,TE,RuckJe00
,Jonnu Smith,6.7,Sun,13,14,2023-12-10,28-110,ATL,Home,TAM,L 25-29,TE,SmitJo01
,Kenneth Gainwell,6.68,Sun,16,17,2023-12-31,24-292,PHI,Home,ARI,L 31-35,RB,GainKe00
,Sam Howell,6.66,Sun,16,17,2023-12-31,23-106,WAS,Home,SFO,L 10-27,QB,HoweSa00
,Kenny Pickett,6.64,Sun,9,10,2023-11-12,25-159,PIT,Home,GNB,W 23-19,QB,PickKe00
,Tyler Boyd,6.6,Sun,4,4,2023-10-01,28-320,CIN,Away,TEN,L 3-27,WR,BoydTy00
,Chris Brooks,6.6,Sun,3,3,2023-09-24,23-256,MIA,Home,DEN,W 70-20,RB,BrooCh00
,James Conner,6.6,Sun,4,4,2023-10-01,28-149,ARI,Away,SFO,L 16-35,RB,ConnJa00
,Romeo Doubs,6.6,Sun,8,9,2023-11-05,23-206,GNB,Home,LAR,W 20-3,WR,DoubRo00
,Royce Freeman,6.6,Sun,7,7,2023-10-22,27-240,LAR,Home,PIT,L 17-24,RB,FreeRo00
,Mike Gesicki,6.6,Sun,1,1,2023-09-10,27-342,NWE,Home,PHI,L 20-25,TE,GesiMi00
,Antonio Gibson,6.6,Sun,17,18,2024-01-07,25-198,WAS,Home,DAL,L 10-38,RB,GibsAn00
,Tee Higgins,6.6,Mon,12,13,2023-12-04,24-320,CIN,Away,JAX,W 34-31 (OT),WR,HiggTe00
,Isaiah Hodgins,6.6,Sun,17,18,2024-01-07,25-078,NYG,Home,PHI,W 27-10,WR,HodgIs00
,Mack Hollins,6.6,Sun,9,9,2023-11-05,30-050,ATL,Home,MIN,L 28-31,WR,HollMa00
,Trenton Irwin,6.6,Thu,10,11,2023-11-16,27-341,CIN,Away,BAL,L 20-34,WR,IrwiTr00
,Juwan Johnson,6.6,Sun,1,1,2023-09-10,26-362,NOR,Home,TEN,W 16-15,TE,JohnJu02
,Dalton Kincaid,6.6,Mon,1,1,2023-09-11,23-328,BUF,Away,NYJ,L 16-22 (OT),TE,KincDa00
,Dawson Knox,6.6,Sun,13,14,2023-12-10,27-026,BUF,Away,KAN,W 20-17,TE,KnoxDa00
,Allen Lazard,6.6,Mon,1,1,2023-09-11,27-274,NYJ,Home,BUF,W 22-16 (OT),WR,LazaAl00
,Drake London,6.6,Sun,10,10,2023-11-12,22-111,ATL,Away,ARI,L 23-25,WR,LondDr00
,Alexander Mattison,6.6,Sun,13,14,2023-12-10,25-174,MIN,Away,LVR,W 3-0,RB,MattAl01
,Rondale Moore,6.6,Sun,6,6,2023-10-15,23-128,ARI,Away,LAR,L 9-26,WR,MoorRo02
,Puka Nacua,6.6,Sun,6,6,2023-10-15,22-139,LAR,Home,ARI,W 26-9,WR,NacuPu00
,Chigoziem Okonkwo,6.6,Sun,14,15,2023-12-17,24-100,TEN,Home,HOU,L 16-19 (OT),TE,OkonCh00
,Isiah Pacheco,6.6,Sun,9,9,2023-11-05,24-248,KAN,Home,MIA,W 21-14,RB,PachIs00
,Kalif Raymond,6.6,Sun,9,10,2023-11-12,29-096,DET,Away,LAC,W 41-38,WR,RaymKa00
,Jayden Reed,6.6,Sun,1,1,2023-09-10,23-135,GNB,Away,CHI,W 38-20,WR,ReedJa03
,Calvin Ridley,6.6,Sun,6,6,2023-10-15,28-299,JAX,Home,IND,W 37-20,WR,RidlCa00
,Wan'Dale Robinson,6.6,Sun,12,12,2023-11-26,22-325,NYG,Home,NWE,W 10-7,WR,RobiWa01
,Rashid Shaheed,6.6,Sun,14,15,2023-12-17,25-108,NOR,Home,NYG,W 24-6,WR,ShahRa00
,Tyjae Spears,6.6,Sun,7,8,2023-10-29,22-136,TEN,Home,ATL,W 28-23,RB,SpeaTy00
,Dorian Thompson-Robinson,6.6,Sun,10,11,2023-11-19,24-005,CLE,Home,PIT,W 13-10,QB,ThomDo02
,Kenneth Walker III,6.6,Sun,15,16,2023-12-24,23-065,SEA,Away,TEN,W 20-17,RB,WalkKe00
,Darren Waller,6.6,Sun,1,1,2023-09-10,30-362,NYG,Home,DAL,L 0-40,TE,WallDa01
,Mike White,6.58,Sun,3,3,2023-09-24,28-183,MIA,Home,DEN,W 70-20,QB,WhitMi01
,Lamar Jackson,6.56,Sun,1,1,2023-09-10,26-246,BAL,Home,HOU,W 25-9,QB,JackLa00
,Ameer Abdullah,6.5,Thu,14,15,2023-12-14,30-184,LVR,Home,LAC,W 63-21,RB,AbduAm00
,Davis Allen,6.5,Sun,17,18,2024-01-07,22-338,LAR,Away,SFO,W 21-20,TE,AlleDa02
,Rashod Bateman,6.5,Sun,1,1,2023-09-10,23-285,BAL,Home,HOU,W 25-9,WR,BateRa00
,Tyler Conklin,6.5,Sun,12,13,2023-12-03,28-126,NYJ,Home,ATL,L 8-13,TE,ConkTy00
,Britain Covey,6.5,Sun,17,18,2024-01-07,26-295,PHI,Away,NYG,L 10-27,WR,CoveBr00
,Will Dissly,6.5,Sun,2,2,2023-09-17,27-071,SEA,Away,DET,W 37-31 (OT),TE,DissWi00
,Demario Douglas,6.5,Sun,4,4,2023-10-01,22-297,NWE,Away,DAL,L 3-38,WR,DougDe00
,Najee Harris,6.5,Sun,3,3,2023-09-24,25-199,PIT,Away,LVR,W 23-18,RB,HarrNa00
,Justice Hill,6.5,Sun,6,6,2023-10-15,25-335,BAL,Away,TEN,W 24-16,RB,HillJu00
,Jerry Jeudy,6.5,Mon,9,10,2023-11-13,24-203,DEN,Away,BUF,W 24-22,WR,JeudJe00
,Brevin Jordan,6.5,Sun,13,14,2023-12-10,23-147,HOU,Away,NYJ,L 6-30,TE,JordBr00
,Joshua Kelley,6.5,Sun,4,4,2023-10-01,25-315,LAC,Home,LVR,W 24-17,RB,KellJo01
,Jaleel McLaughlin,6.5,Sun,2,2,2023-09-17,23-004,DEN,Home,WAS,L 33-35,RB,McLaJa00
,Jaleel McLaughlin,6.5,Sun,10,11,2023-11-19,23-067,DEN,Home,MIN,W 21-20,RB,McLaJa00
,Kyle Pitts,6.5,Sun,8,8,2023-10-29,23-023,ATL,Away,TEN,L 23-28,TE,PittKy00
,Tony Pollard,6.5,Sun,7,8,2023-10-29,26-182,DAL,Home,LAR,W 43-20,RB,PollTo00
,Wan'Dale Robinson,6.5,Sun,14,15,2023-12-17,22-346,NYG,Away,NOR,L 6-24,WR,RobiWa01
,Curtis Samuel,6.5,Sun,7,7,2023-10-22,27-072,WAS,Away,NYG,L 7-14,WR,SamuCu00
,Devin Singletary,6.5,Sun,3,3,2023-09-24,26-021,HOU,Away,JAX,W 37-17,RB,SingDe00
,Jaxon Smith-Njigba,6.5,Sun,13,14,2023-12-10,21-299,SEA,Away,SFO,L 16-28,WR,SmitJa06
,Pierre Strong,6.5,Sun,17,18,2024-01-07,25-028,CLE,Away,CIN,L 14-31,RB,StroPi00
,Jaylen Warren,6.5,Sun,12,13,2023-12-03,25-032,PIT,Home,ARI,L 10-24,RB,WarrJa01
,Justin Watson,6.5,Thu,1,1,2023-09-07,27-156,KAN,Home,DET,L 20-21,WR,WatsJu01
,Tyler Allgeier,6.4,Sun,11,12,2023-11-26,23-225,ATL,Home,NOR,W 24-15,RB,AllgTy00
,Tyler Allgeier,6.4,Sun,17,18,2024-01-07,23-267,ATL,Away,NOR,L 17-48,RB,AllgTy00
,Mark Andrews,6.4,Sun,10,10,2023-11-12,28-067,BAL,Home,CLE,L 31-33,TE,AndrMa00
,Odell Beckham Jr.,6.4,Sun,12,12,2023-11-26,31-021,BAL,Away,LAC,W 20-10,WR,BeckOd00
,Lynn Bowden Jr.,6.4,Sun,13,14,2023-12-10,26-057,NOR,Home,CAR,W 28-6,WR,BowdLy00
,Marquise Brown,6.4,Sun,9,9,2023-11-05,26-154,ARI,Away,CLE,L 0-27,WR,BrowMa04
,DJ Chark,6.4,Sun,11,12,2023-11-26,27-064,CAR,Away,TEN,L 10-17,WR,CharDJ00
,Nick Chubb,6.4,Mon,2,2,2023-09-18,27-265,CLE,Away,PIT,L 22-26,RB,ChubNi00
,Amari Cooper,6.4,Sun,12,13,2023-12-03,29-169,CLE,Away,LAR,L 19-36,WR,CoopAm00
,Tank Dell,6.4,Sun,1,1,2023-09-10,23-316,HOU,Away,BAL,L 9-25,WR,DellNa00
,Stefon Diggs,6.4,Mon,10,10,2023-11-13,29-349,BUF,Home,DEN,L 22-24,WR,DiggSt00
,Stefon Diggs,6.4,Sun,13,14,2023-12-10,30-011,BUF,Away,KAN,W 20-17,WR,DiggSt00
,Travis Etienne,6.4,Sun,9,10,2023-11-12,24-290,JAX,Home,SFO,L 3-34,RB,EtieTr00
,Darrynton Evans,6.4,Sun,7,7,2023-10-22,25-105,CHI,Home,LVR,W 30-12,RB,EvanDa02
,Jahmyr Gibbs,6.4,Sun,12,13,2023-12-03,21-258,DET,Away,NOR,W 33-28,RB,GibbJa01
,Noah Gray,6.4,Sun,9,9,2023-11-05,24-189,KAN,Home,MIA,W 21-14,TE,GrayNo00
,Van Jefferson,6.4,Sun,1,1,2023-09-10,27-046,LAR,Away,SEA,W 30-13,WR,JeffVa00
,D'Ernest Johnson,6.4,Sun,10,11,2023-11-19,27-265,JAX,Home,TEN,W 34-14,RB,JohnDE04
,Hunter Luepke,6.4,Sun,4,4,2023-10-01,23-215,DAL,Home,NWE,W 38-3,RB,LuepHu00
,Darnell Mooney,6.4,Sun,13,14,2023-12-10,26-042,CHI,Home,DET,W 28-13,WR,MoonDa00
,Rondale Moore,6.4,Sun,16,17,2023-12-31,23-205,ARI,Away,PHI,W 35-31,WR,MoorRo02
,Skyy Moore,6.4,Sun,11,12,2023-11-26,23-077,KAN,Away,LVR,W 31-17,WR,MoorSk01
,Chigoziem Okonkwo,6.4,Sun,16,17,2023-12-31,24-114,TEN,Away,HOU,L 3-26,TE,OkonCh00
,K.J. Osborn,6.4,Mon,12,12,2023-11-27,26-170,MIN,Home,CHI,L 10-12,WR,OsboKJ00
,Cade Otton,6.4,Sun,14,15,2023-12-17,24-246,TAM,Away,GNB,W 34-20,TE,OttoCa00
,Kyle Pitts,6.4,Sun,1,1,2023-09-10,22-339,ATL,Home,CAR,W 24-10,TE,PittKy00
,Allen Robinson,6.4,Sun,3,3,2023-09-24,30-031,PIT,Away,LVR,W 23-18,WR,RobiAl02
,Jeff Wilson,6.4,Sun,16,17,2023-12-31,28-045,MIA,Away,BAL,L 19-56,RB,WilsJe01
,Michael Wilson,6.4,Sun,10,10,2023-11-12,23-262,ARI,Home,ATL,W 25-23,WR,WilsMi02
,Robert Woods,6.4,Sun,3,3,2023-09-24,31-167,HOU,Away,JAX,W 37-17,WR,WoodRo02
,Zach Wilson,6.38,Sun,3,3,2023-09-24,24-052,NYJ,Home,NWE,L 10-15,QB,WilsZa00
,Desmond Ridder,6.34,Sun,3,3,2023-09-24,24-024,ATL,Away,DET,L 6-20,QB,RiddDe00
,Tyler Huntley,6.32,Sun,9,9,2023-11-05,25-275,BAL,Home,SEA,W 37-3,QB,HuntTy01
,Dak Prescott,6.32,Sun,1,1,2023-09-10,30-043,DAL,Away,NYG,W 40-0,QB,PresDa01
,Jake Bobo,6.3,Sun,5,6,2023-10-15,25-072,SEA,Away,CIN,L 13-17,WR,BoboJa00
,Kendrick Bourne,6.3,Sun,5,5,2023-10-08,28-065,NWE,Home,NOR,L 0-34,WR,BourKe00
,Chase Brown,6.3,Sun,17,18,2024-01-07,23-292,CIN,Home,CLE,W 31-14,RB,BrowCh10
,Jamison Crowder,6.3,Sun,9,9,2023-11-05,30-141,WAS,Away,NWE,W 20-17,WR,CrowJa00
,Demario Douglas,6.3,Sun,14,15,2023-12-17,23-009,NWE,Home,KAN,L 17-27,WR,DougDe00
,Gus Edwards,6.3,Sun,6,6,2023-10-15,28-185,BAL,Away,TEN,W 24-16,RB,EdwaGu00
,Allen Lazard,6.3,Sun,5,5,2023-10-08,27-301,NYJ,Away,DEN,W 31-21,WR,LazaAl00
,Ray-Ray McCloud,6.3,Sun,8,8,2023-10-29,27-014,SFO,Home,CIN,L 17-31,WR,McClRa00
,Gardner Minshew II,6.3,Sun,5,5,2023-10-08,27-145,IND,Home,TEN,W 23-16,QB,MinsGa00
,Foster Moreau,6.3,Thu,7,7,2023-10-19,26-166,NOR,Home,JAX,L 24-31,TE,MoreFo00
,Craig Reynolds,6.3,Sun,6,6,2023-10-15,27-122,DET,Away,TAM,W 20-6,RB,ReynCr00
,Josh Reynolds,6.3,Sun,7,7,2023-10-22,28-248,DET,Away,BAL,L 6-38,WR,ReynJo00
,Curtis Samuel,6.3,Sun,16,17,2023-12-31,27-142,WAS,Home,SFO,L 10-27,WR,SamuCu00
,Rashid Shaheed,6.3,Sun,4,4,2023-10-01,25-031,NOR,Home,TAM,L 9-26,WR,ShahRa00
,Devin Singletary,6.3,Sun,7,8,2023-10-29,26-056,HOU,Away,CAR,L 13-15,RB,SingDe00
,Christian Watson,6.3,Sun,7,8,2023-10-29,24-170,GNB,Home,MIN,L 10-24,WR,WatsCh00
,Desmond Ridder,6.24,Sun,4,4,2023-10-01,24-031,ATL,Away,JAX,L 7-23,QB,RiddDe00
,Saquon Barkley,6.2,Sun,12,12,2023-11-26,26-290,NYG,Home,NWE,W 10-7,RB,BarkSa00
,Josh Downs,6.2,Sun,13,14,2023-12-10,22-120,IND,Away,CIN,L 14-34,WR,DownJo00
,Ezekiel Elliott,6.2,Sun,9,9,2023-11-05,28-106,NWE,Home,WAS,L 17-20,RB,ElliEz00
,Travis Etienne,6.2,Sun,2,2,2023-09-17,24-234,JAX,Home,KAN,L 9-17,RB,EtieTr00
,Jake Ferguson,6.2,Sun,10,11,2023-11-19,24-305,DAL,Away,CAR,W 33-10,TE,FergJa00
,Kenneth Gainwell,6.2,Sun,17,18,2024-01-07,24-299,PHI,Away,NYG,L 10-27,RB,GainKe00
,Connor Heyward,6.2,Sun,9,10,2023-11-12,24-294,PIT,Home,GNB,W 23-19,TE,HeywCo00
,Roschon Johnson,6.2,Sun,2,2,2023-09-17,22-229,CHI,Away,TAM,L 17-27,RB,JohnRo07
,Tim Jones,6.2,Sun,15,16,2023-12-24,25-222,JAX,Away,TAM,L 12-30,WR,JoneTi00
,Tyler Lockett,6.2,Sun,8,9,2023-11-05,31-038,SEA,Away,BAL,L 3-37,WR,LockTy00
,Alexander Mattison,6.2,Mon,7,7,2023-10-23,25-126,MIN,Home,SFO,W 22-17,RB,MattAl01
,Jaleel McLaughlin,6.2,Thu,6,6,2023-10-12,23-029,DEN,Away,KAN,L 8-19,RB,McLaJa00
,D.K. Metcalf,6.2,Thu,11,12,2023-11-23,25-344,SEA,Home,SFO,L 13-31,WR,MetcDK00
,Puka Nacua,6.2,Sun,9,9,2023-11-05,22-160,LAR,Away,GNB,L 3-20,WR,NacuPu00
,Josh Oliver,6.2,Sun,1,1,2023-09-10,26-173,MIN,Home,TAM,L 17-20,TE,OlivJo00
,Brandon Powell,6.2,Sun,11,11,2023-11-19,28-068,MIN,Away,DEN,L 20-21,WR,PoweBr00
,Rashee Rice,6.2,Sun,4,4,2023-10-01,23-162,KAN,Away,NYJ,W 23-20,WR,RiceRa01
,Curtis Samuel,6.2,Sun,2,2,2023-09-17,27-037,WAS,Away,DEN,W 35-33,WR,SamuCu00
,Curtis Samuel,6.2,Sun,8,8,2023-10-29,27-079,WAS,Home,PHI,L 31-38,WR,SamuCu00
,Miles Sanders,6.2,Sun,4,4,2023-10-01,26-153,CAR,Home,MIN,L 13-21,RB,SandMi01
,Miles Sanders,6.2,Sun,10,11,2023-11-19,26-202,CAR,Home,DAL,L 10-33,RB,SandMi01
,Darius Slayton,6.2,Thu,3,3,2023-09-21,26-252,NYG,Away,SFO,L 12-30,WR,SlayDa01
,Tyjae Spears,6.2,Thu,8,9,2023-11-02,22-140,TEN,Away,PIT,L 16-20,RB,SpeaTy00
,Deuce Vaughn,6.2,Sun,2,2,2023-09-17,21-319,DAL,Home,NYJ,W 30-10,RB,VaugDe00
,Jaylen Waddle,6.2,Sun,15,16,2023-12-24,25-029,MIA,Home,DAL,W 22-20,WR,WaddJa00
,Justin Watson,6.2,Sun,8,8,2023-10-29,27-208,KAN,Away,DEN,L 9-24,WR,WatsJu01
,Baker Mayfield,6.18,Sun,17,18,2024-01-07,28-268,TAM,Away,CAR,W 9-0,QB,MayfBa00
,Sam Darnold,6.14,Mon,15,16,2023-12-25,26-203,SFO,Home,BAL,L 19-33,QB,DarnSa00
,Tyler Allgeier,6.1,Sun,14,15,2023-12-17,23-246,ATL,Away,CAR,L 7-9,RB,AllgTy00
,Nick Bawden,6.1,Sun,3,3,2023-09-24,27-094,NYJ,Home,NWE,L 10-15,FB,BawdNi00
,Lynn Bowden Jr.,6.1,Sun,14,15,2023-12-17,26-064,NOR,Home,NYG,W 24-6,WR,BowdLy00
,Chase Brown,6.1,Mon,12,13,2023-12-04,23-258,CIN,Away,JAX,W 34-31 (OT),RB,BrowCh10
,Parris Campbell,6.1,Sun,2,2,2023-09-17,26-063,NYG,Away,ARI,W 31-28,WR,CampPa00
,Tank Dell,6.1,Sun,7,8,2023-10-29,24-000,HOU,Away,CAR,L 13-15,WR,DellNa00
,Travis Etienne,6.1,Sun,15,16,2023-12-24,24-332,JAX,Away,TAM,L 12-30,RB,EtieTr00
,Kenneth Gainwell,6.1,Sun,4,4,2023-10-01,24-201,PHI,Home,WAS,W 34-31 (OT),RB,GainKe00
,Michael Gallup,6.1,Sun,10,11,2023-11-19,27-260,DAL,Away,CAR,W 33-10,WR,GallMi00
,Noah Gray,6.1,Thu,1,1,2023-09-07,24-130,KAN,Home,DET,L 20-21,TE,GrayNo00
,Khalil Herbert,6.1,Sun,11,11,2023-11-19,25-212,CHI,Away,DET,L 26-31,RB,HerbKh00
,Khalil Herbert,6.1,Sun,17,18,2024-01-07,25-261,CHI,Away,GNB,L 9-17,RB,HerbKh00
,Mack Hollins,6.1,Sun,1,1,2023-09-10,29-359,ATL,Home,CAR,W 24-10,WR,HollMa00
,Josh Jacobs,6.1,Sun,11,11,2023-11-19,25-281,LVR,Away,MIA,L 13-20,RB,JacoJo01
,Roschon Johnson,6.1,Sun,8,8,2023-10-29,22-271,CHI,Away,LAC,L 13-30,RB,JohnRo07
,Tucker Kraft,6.1,Sun,17,18,2024-01-07,23-065,GNB,Home,CHI,W 17-9,TE,KrafTu00
,Cooper Kupp,6.1,Sun,8,8,2023-10-29,30-136,LAR,Away,DAL,L 20-43,WR,KuppCo00
,Chris Moore,6.1,Sun,3,3,2023-09-24,30-100,TEN,Away,CLE,L 3-27,WR,MoorCh00
,Raheem Mostert,6.1,Sun,7,7,2023-10-22,31-196,MIA,Away,PHI,L 17-31,RB,MostRa00
,K.J. Osborn,6.1,Sun,1,1,2023-09-10,26-092,MIN,Home,TAM,L 17-20,WR,OsboKJ00
,Colby Parkinson,6.1,Sun,2,2,2023-09-17,24-252,SEA,Away,DET,W 37-31 (OT),TE,ParkCo02
,Josh Reynolds,6.1,Sat,14,15,2023-12-16,28-303,DET,Home,DEN,W 42-17,WR,ReynJo00
,Wan'Dale Robinson,6.1,Thu,3,3,2023-09-21,22-259,NYG,Away,SFO,L 12-30,WR,RobiWa01
,Trey Sermon,6.1,Sun,16,17,2023-12-31,24-335,IND,Home,LVR,W 23-20,RB,SermTr00
,Jaxon Smith-Njigba,6.1,Thu,11,12,2023-11-23,21-282,SEA,Home,SFO,L 13-31,WR,SmitJa06
,Pierre Strong,6.1,Mon,2,2,2023-09-18,24-282,CLE,Away,PIT,L 22-26,RB,StroPi00
,Clayton Tune,6.1,Sun,10,10,2023-11-12,24-234,ARI,Home,ATL,W 25-23,QB,TuneCl00
,KaVontae Turpin,6.1,Sun,4,4,2023-10-01,27-060,DAL,Home,NWE,W 38-3,WR,TurpKa00
,Dak Prescott,6.06,Sun,14,15,2023-12-17,30-141,DAL,Away,BUF,L 10-31,QB,PresDa01
,Nelson Agholor,6.0,Sun,6,6,2023-10-15,30-144,BAL,Away,TEN,W 24-16,WR,AghoNe00
,Tyler Allgeier,6.0,Sun,5,5,2023-10-08,23-176,ATL,Home,HOU,W 21-19,RB,AllgTy00
,Brandon Aubrey,6.0,Sun,5,5,2023-10-08,28-208,DAL,Away,SFO,L 10-42,K,AubrBr00
,Michael Badgley,6.0,Sat,14,15,2023-12-16,28-141,DET,Home,DEN,W 42-17,K,BadgMi00
,Michael Badgley,6.0,Sun,15,16,2023-12-24,28-149,DET,Away,MIN,W 30-24,K,BadgMi00
,Michael Badgley,6.0,Sun,17,18,2024-01-07,28-163,DET,Home,MIN,W 30-20,K,BadgMi00
,Tyler Bass,6.0,Thu,8,8,2023-10-26,26-254,BUF,Home,TAM,W 24-18,K,BassTy00
,Tyler Bass,6.0,Sat,15,16,2023-12-23,26-312,BUF,Away,LAC,W 24-22,K,BassTy00
,Chris Boswell,6.0,Sun,4,4,2023-10-01,32-199,PIT,Away,HOU,L 6-30,K,BoswCh00
,Chris Boswell,6.0,Thu,13,14,2023-12-07,32-266,PIT,Home,NWE,L 18-21,K,BoswCh00
,Randy Bullock,6.0,Mon,13,14,2023-12-11,33-360,NYG,Home,GNB,W 24-22,K,BullRa00
,Anders Carlson,6.0,Sun,2,2,2023-09-17,25-093,GNB,Away,ATL,L 24-25,K,CarlAn00
,Daniel Carlson,6.0,Sun,7,7,2023-10-22,28-272,LVR,Away,CHI,L 12-30,K,CarlDa00
,Daniel Carlson,6.0,Mon,15,16,2023-12-25,28-336,LVR,Away,KAN,W 20-14,K,CarlDa00
,Cameron Dicker,6.0,Sun,4,4,2023-10-01,23-148,LAC,Home,LVR,W 24-17,K,DickCa00
,Cameron Dicker,6.0,Sun,12,13,2023-12-03,23-211,LAC,Away,NWE,W 6-0,K,DickCa00
,Jahan Dotson,6.0,Thu,5,5,2023-10-05,23-197,WAS,Home,CHI,L 20-40,WR,DotsJa00
,Romeo Doubs,6.0,Sun,14,15,2023-12-17,23-248,GNB,Home,TAM,L 20-34,WR,DoubRo00
,Josh Downs,6.0,Sun,1,1,2023-09-10,22-029,IND,Home,JAX,L 21-31,WR,DownJo00
,Josh Downs,6.0,Sun,10,10,2023-11-12,22-092,IND,Away,NWE,W 10-6,WR,DownJo00
,Ka'imi Fairbairn,6.0,Sun,8,9,2023-11-05,29-280,HOU,Home,TAM,W 39-37,K,FairKa01
,Nick Folk,6.0,Sun,9,10,2023-11-12,39-007,TEN,Away,TAM,L 6-20,K,FolkNi20
,Matt Gay,6.0,Sun,10,10,2023-11-12,29-242,IND,Away,NWE,W 10-6,K,GayxMa00
,Noah Gray,6.0,Sun,11,12,2023-11-26,24-210,KAN,Away,LVR,W 31-17,TE,GrayNo00
,Lucas Havrisik,6.0,Sun,8,8,2023-10-29,24-030,LAR,Away,DAL,L 20-43,K,HavrLu00
,Tyler Higbee,6.0,Thu,15,16,2023-12-21,30-354,LAR,Home,NOR,W 30-22,TE,HigbTy00
,Dustin Hopkins,6.0,Sun,11,12,2023-11-26,33-056,CLE,Away,DEN,L 12-29,K,HopkDu00
,Van Jefferson,6.0,Mon,3,3,2023-09-25,27-061,LAR,Away,CIN,L 16-19,WR,JeffVa00
,D'Ernest Johnson,6.0,Sun,9,10,2023-11-12,27-258,JAX,Home,SFO,L 3-34,RB,JohnDE04
,Zay Jones,6.0,Sun,10,11,2023-11-19,28-234,JAX,Home,TEN,W 34-14,WR,JoneZa00
,Greg Joseph,6.0,Sun,3,3,2023-09-24,29-051,MIN,Home,LAC,L 24-28,K,JoseGr00
,Greg Joseph,6.0,Sun,8,8,2023-10-29,29-086,MIN,Away,GNB,W 24-10,K,JoseGr00
,Greg Joseph,6.0,Sat,14,15,2023-12-16,29-134,MIN,Away,CIN,L 24-27 (OT),K,JoseGr00
,Greg Joseph,6.0,Sun,15,16,2023-12-24,29-142,MIN,Home,DET,L 24-30,K,JoseGr00
,Greg Joseph,6.0,Sun,16,17,2023-12-31,29-149,MIN,Home,GNB,L 10-33,K,JoseGr00
,George Kittle,6.0,Sun,2,2,2023-09-17,29-343,SFO,Away,LAR,W 30-23,TE,KittGe00
,Younghoe Koo,6.0,Sun,1,1,2023-09-10,29-038,ATL,Home,CAR,W 24-10,K,KooxYo00
,Younghoe Koo,6.0,Sun,3,3,2023-09-24,29-052,ATL,Away,DET,L 6-20,K,KooxYo00
,Younghoe Koo,6.0,Sun,11,12,2023-11-26,29-115,ATL,Home,NOR,W 24-15,K,KooxYo00
,Tyler Lockett,6.0,Thu,11,12,2023-11-23,31-056,SEA,Home,SFO,L 13-31,WR,LockTy00
,Wil Lutz,6.0,Sun,8,8,2023-10-29,29-114,DEN,Home,KAN,W 24-9,K,LutzWi00
,Wil Lutz,6.0,Sun,13,14,2023-12-10,29-156,DEN,Away,LAC,W 24-7,K,LutzWi00
,Chase McLaughlin,6.0,Sun,5,6,2023-10-15,27-189,TAM,Home,DET,L 6-20,K,McLaCh00
,Chase McLaughlin,6.0,Thu,7,8,2023-10-26,27-200,TAM,Away,BUF,L 18-24,K,McLaCh00
,Evan McPherson,6.0,Sun,2,2,2023-09-17,24-058,CIN,Home,BAL,L 24-27,K,McPhEv00
,Evan McPherson,6.0,Sun,8,9,2023-11-05,24-107,CIN,Home,BUF,W 24-18,K,McPhEv00
,D.K. Metcalf,6.0,Sun,8,9,2023-11-05,25-326,SEA,Away,BAL,L 3-37,WR,MetcDK00
,Jake Moody,6.0,Sun,5,5,2023-10-08,23-319,SFO,Home,DAL,W 42-10,K,MoodJa00
,Jake Moody,6.0,Sun,12,13,2023-12-03,24-010,SFO,Away,PHI,W 42-19,K,MoodJa00
,Chris Moore,6.0,Sun,17,18,2024-01-07,30-205,TEN,Home,JAX,W 28-20,WR,MoorCh00
,Jason Myers,6.0,Mon,4,4,2023-10-02,32-143,SEA,Away,NYG,W 24-3,K,MyerJa00
,Jason Myers,6.0,Sun,7,8,2023-10-29,32-170,SEA,Home,CLE,W 24-20,K,MyerJa00
,David Njoku,6.0,Sun,3,3,2023-09-24,27-076,CLE,Home,TEN,W 27-3,TE,NjokDa00
,Riley Patterson,6.0,Sun,5,5,2023-10-08,24-031,DET,Home,CAR,W 42-24,K,PattRi01
,Samaje Perine,6.0,Sun,17,18,2024-01-07,28-113,DEN,Away,LVR,L 14-27,RB,PeriSa00
,Alec Pierce,6.0,Sun,15,16,2023-12-24,23-236,IND,Away,ATL,L 10-29,WR,PierAl00
,Eddy Piñeiro,6.0,Sun,5,5,2023-10-08,28-025,CAR,Away,DET,L 24-42,K,PineEd00
