RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
208,Brenton Bersin,# 11,WR,6,CAR,6,2,33.3,17,8.5,0,63.5,58.2,68.3,64.0,-,24,22,91.7,0,0.0,8,33.3,15,62.5,1,4.2,2,1.0,0.77,14.7,10,0,0.0,0,0,,0,0,0,2,42.4
209,Sammie Coates,# 14,WR,16,PIT,54,23,42.6,469,20.4,2,58.1,58.1,26.4,79.9,-,241,229,95.0,0,0.0,30,12.4,210,87.1,1,0.4,122,5.3,2.05,21.6,72,10,30.3,4,3,75.0,3,0,3,16,63.0
210,Luke Willson,# 82,TE,13,SEA,21,16,76.2,133,8.3,2,60.6,58.0,81.7,74.6,66.3,224,167,74.6,48,21.4,35,15.6,30,13.4,145,64.7,78,4.9,0.80,6.3,19,0,0.0,3,1,33.3,2,0,0,7,84.1
211,Johnny Holton,# 16,WR,10,OAK,5,2,40.0,34,17.0,0,49.5,57.9,30.0,19.1,-,37,33,89.2,0,0.0,20,54.1,17,45.9,0,0.0,11,5.5,1.03,17.6,30,1,33.3,0,0,,0,0,0,2,63.8
212,Josh Doctson,# 18,WR,2,WAS,6,2,33.3,66,33.0,0,57.7,57.8,68.3,64.0,-,25,24,96.0,0,0.0,3,12.0,22,88.0,0,0.0,14,7.0,2.75,22.3,57,0,0.0,1,1,100.0,0,0,0,1,75.7
212,Kamar Aiken,# 11,WR,16,BLT,46,29,63.0,328,11.3,1,60.5,57.8,68.1,76.6,73.9,425,395,92.9,3,0.7,304,71.5,119,28.0,2,0.5,99,3.4,0.83,12.2,29,2,6.5,2,1,50.0,0,0,2,18,91.6
212,Will Tye,# 45,TE,17,NYG,73,52,71.2,461,8.9,1,57.9,57.8,73.2,79.6,64.7,447,401,89.7,26,5.8,86,19.2,18,4.0,330,73.8,230,4.4,1.15,6.5,51,3,5.5,4,2,50.0,4,0,10,17,69.5
215,Charone Peake,# 17,WR,13,NYJ,33,19,57.6,186,9.8,0,59.0,57.7,58.1,74.4,-,239,227,95.0,0,0.0,184,77.0,55,23.0,0,0.0,73,3.8,0.82,9.5,27,2,9.5,1,1,100.0,2,0,4,7,48.3
216,De'Anthony Thomas,# 13,WR,10,KC,9,7,77.8,35,5.0,0,50.9,57.6,52.1,79.8,-,40,40,100.0,0,0.0,24,60.0,12,30.0,0,0.0,31,4.4,0.88,3.0,15,1,12.5,0,0,,0,0,0,2,82.9
217,Corey Brown,# 10,WR,16,CAR,45,27,60.0,276,10.2,1,57.5,57.4,75.5,76.2,-,376,353,93.9,0,0.0,302,80.3,70,18.6,0,0.0,122,4.5,0.78,10.5,27,1,3.6,5,3,60.0,1,1,1,16,75.8
218,Ricardo Louis,# 80,WR,14,CLV,32,18,56.3,205,11.4,0,57.9,57.1,43.3,27.4,66.1,222,210,94.6,1,0.5,48,21.6,174,78.4,0,0.0,93,5.2,0.98,10.8,42,3,14.3,2,1,50.0,1,1,4,7,62.6
219,Vincent Jackson,# 83,WR,5,TB,30,15,50.0,173,11.5,0,60.8,57.0,41.9,73.6,-,221,200,90.5,0,0.0,53,24.0,166,75.1,2,0.9,18,1.2,0.87,13.7,18,3,16.7,6,4,66.7,2,0,0,8,40.0
219,Andrew Hawkins,# 16,WR,16,CLV,50,33,66.0,324,9.8,3,58.1,57.0,69.8,77.5,62.3,476,447,93.9,1,0.2,421,88.4,51,10.7,0,0.0,137,4.2,0.72,8.0,33,2,5.7,2,2,100.0,0,0,6,20,104.1
221,Brandon Tate,# 15,WR,11,BUF,11,8,72.7,117,14.6,0,57.2,56.9,28.8,89.8,-,100,94,94.0,0,0.0,73,73.0,25,25.0,0,0.0,51,6.4,1.24,7.8,34,2,20.0,0,0,,0,0,0,6,107.0
221,Bryce Treggs,# 16,WR,8,PHI,12,3,25.0,80,26.7,0,57.2,56.9,70.5,68.7,-,88,85,96.6,0,0.0,17,19.3,71,80.7,0,0.0,16,5.3,0.94,28.5,58,0,0.0,0,0,,2,0,0,3,15.3
221,Clive Walford,# 88,TE,16,OAK,51,35,68.6,375,10.7,3,58.2,56.9,46.1,77.4,82.8,428,358,83.6,45,10.5,168,39.3,48,11.2,193,45.1,136,3.9,1.05,8.8,31,5,12.5,2,0,0.0,0,0,1,21,109.5
221,Allen Hurns,# 88,WR,11,JAX,67,35,52.2,477,13.6,3,57.1,56.9,30.0,28.7,72.0,455,420,92.3,2,0.4,317,69.7,130,28.6,7,1.5,205,5.9,1.14,10.9,42,7,16.7,4,0,0.0,2,1,1,22,77.8
225,J.D. McKissic,# 30,WR,3,SEA,3,3,100.0,21,7.0,0,56.2,56.8,70.5,70.1,-,14,14,100.0,0,0.0,0,0.0,9,64.3,0,0.0,17,5.7,1.50,1.3,10,0,0.0,0,0,,0,0,0,0,95.8
226,Jeremy Butler,# 88,WR,3,SD,2,2,100.0,11,5.5,0,56.9,56.7,68.3,64.0,-,11,11,100.0,0,0.0,1,9.1,10,90.9,0,0.0,1,0.5,1.00,5.0,6,0,0.0,0,0,,0,0,0,0,89.6
226,Ben Braunecker,# 84,TE,9,CHI,6,4,66.7,41,10.3,0,59.5,56.7,72.1,67.0,60.2,61,40,65.6,17,27.9,12,19.7,2,3.3,40,65.6,5,1.3,1.03,7.2,14,0,0.0,0,0,,1,0,0,2,46.5
226,Aaron Burbridge,# 13,WR,14,SF,14,7,50.0,88,12.6,0,55.5,56.7,52.1,80.4,-,139,129,92.8,0,0.0,28,20.1,111,79.9,0,0.0,42,6.0,0.68,9.4,24,1,12.5,1,1,100.0,0,0,1,5,69.9
229,Ben Koyack,# 83,TE,12,JAX,24,19,79.2,161,8.5,1,61.9,56.5,69.9,74.1,76.2,188,147,78.2,30,16.0,34,18.1,10,5.3,144,76.6,50,2.6,1.10,6.3,17,1,5.0,0,0,,0,0,0,10,108.5
229,Jesse James,# 81,TE,19,PIT,72,50,69.4,475,9.5,3,64.8,56.5,58.8,79.5,64.2,584,470,80.5,88,15.1,155,26.5,18,3.1,407,69.7,180,3.6,1.01,7.3,26,4,7.4,3,2,66.7,4,0,2,27,78.2
231,MyCole Pruitt,# 80,TE,4,CHI,2,2,100.0,13,6.5,0,52.9,56.4,68.3,64.0,74.9,10,8,80.0,2,20.0,1,10.0,1,10.0,6,60.0,8,4.0,1.63,2.5,7,0,0.0,0,0,,0,0,0,0,93.8
231,Robbie Chosen,# 11,WR,16,NYJ,75,42,56.0,587,14.0,2,58.0,56.4,39.2,34.3,-,476,455,95.6,0,0.0,53,11.1,413,86.8,8,1.7,118,2.8,1.29,16.9,52,6,12.5,4,2,50.0,5,1,4,18,62.5
233,Phillip Supernaw,# 89,TE,15,TEN,5,4,80.0,62,15.5,0,57.2,56.0,72.1,67.0,83.7,98,69,70.4,23,23.5,24,24.5,7,7.1,60,61.2,49,12.3,0.90,3.4,30,1,20.0,1,0,0.0,0,0,2,3,118.3
233,Rashad Greene Sr.,# 13,WR,6,JAX,8,5,62.5,32,6.4,0,56.2,56.0,73.4,82.4,-,47,44,93.6,0,0.0,38,80.9,9,19.1,0,0.0,18,3.6,0.73,7.6,9,0,0.0,1,0,0.0,1,0,1,1,31.3
233,Ryan Griffin,# 84,TE,18,HST,78,53,67.9,471,8.9,2,57.1,56.0,61.3,40.0,65.0,355,319,89.9,15,4.2,220,62.0,26,7.3,108,30.4,167,3.2,1.48,8.0,45,5,8.6,4,3,75.0,2,1,4,21,81.7
236,Lee Smith,# 86,TE,4,OAK,6,6,100.0,29,4.8,0,63.0,55.9,74.6,68.8,76.8,62,34,54.8,25,40.3,10,16.1,3,4.8,48,77.4,30,5.0,0.85,-0.2,12,0,0.0,1,1,100.0,0,0,0,0,86.8
236,A.J. Derby,# 83,TE,7,DEN,19,16,84.2,160,10.0,0,58.5,55.9,66.7,22.8,77.7,140,131,93.6,9,6.4,15,10.7,16,11.4,108,77.1,53,3.3,1.22,6.8,17,1,5.9,0,0,,0,1,0,7,101.8
236,Jerell Adams,# 89,TE,12,NYG,20,16,80.0,122,7.6,1,55.1,55.9,81.7,22.8,74.4,124,110,88.7,9,7.3,23,18.5,5,4.0,95,76.6,73,4.6,1.11,6.3,14,0,0.0,0,0,,0,1,2,8,108.8
239,Rashad Ross,# 19,WR,5,WAS,1,1,100.0,8,8.0,0,56.2,55.8,64.7,65.3,-,9,7,77.8,0,0.0,3,33.3,6,66.7,0,0.0,0,0.0,1.14,8.0,8,0,0.0,0,0,,0,0,0,0,100.0
240,Brittan Golden,# 10,WR,8,ARZ,14,8,57.1,82,10.3,1,58.0,55.7,54.9,28.6,-,109,104,95.4,0,0.0,41,37.6,65,59.6,3,2.8,15,1.9,0.79,11.9,22,1,11.1,0,0,,1,1,0,4,68.2
241,Garrett Celek,# 88,TE,16,SF,47,29,61.7,350,12.1,3,58.3,55.6,30.1,20.1,55.5,319,280,87.8,35,11.0,72,22.6,5,1.6,238,74.6,115,4.0,1.25,9.4,31,6,17.1,5,2,40.0,1,2,1,19,96.9
242,Leonte Carroo,# 88,WR,7,MIA,6,3,50.0,29,9.7,1,54.2,55.4,70.5,65.8,-,68,67,98.5,0,0.0,25,36.8,43,63.2,0,0.0,14,4.7,0.43,18.2,15,0,0.0,1,1,100.0,1,0,0,2,63.9
243,Jermaine Kearse,# 15,WR,18,SEA,81,44,54.3,532,12.1,1,55.5,55.3,70.0,78.9,78.1,635,597,94.0,5,0.8,184,29.0,451,71.0,0,0.0,152,3.5,0.89,12.6,36,3,6.4,2,1,50.0,4,0,5,25,58.3
244,Je'Ron Hamm,# 85,TE,3,SF,4,2,50.0,13,6.5,0,56.8,55.2,68.3,64.0,74.1,33,30,90.9,3,9.1,8,24.2,1,3.0,23,69.7,2,1.0,0.43,8.3,7,0,0.0,0,0,,0,0,0,1,57.3
244,Rhett Ellison,# 85,TE,15,MIN,11,9,81.8,57,6.3,0,69.3,55.2,78.0,71.7,77.5,118,74,62.7,41,34.7,13,11.0,2,1.7,91,77.1,34,3.8,0.77,4.7,21,0,0.0,0,0,,0,0,0,2,88.3
244,Richard Rodgers,# 82,TE,19,GB,45,31,68.9,305,9.8,3,57.2,55.2,42.8,85.4,72.0,428,354,82.7,52,12.1,206,48.1,33,7.7,166,38.8,107,3.5,0.86,9.0,34,5,13.9,2,1,50.0,1,0,2,14,100.7
247,Matthew Slater,# 18,WR,3,NE,1,0,0.0,0,,0,60.2,55.1,-,8.4,-,5,5,100.0,0,0.0,0,0.0,5,100.0,0,0.0,0,,0.00,47.0,0,0,,0,0,,0,0,0,0,39.6
247,Phillip Dorsett,# 15,WR,15,IND,56,33,58.9,528,16.0,2,56.5,55.1,51.7,28.9,70.2,567,525,92.6,1,0.2,161,28.4,402,70.9,4,0.7,151,4.6,1.01,13.5,64,4,10.8,5,4,80.0,3,1,2,20,80.1
249,Paul McRoberts,# 19,WR,2,LA,1,1,100.0,6,6.0,0,55.4,55.0,64.7,61.2,-,14,13,92.9,0,0.0,1,7.1,12,85.7,0,0.0,0,0.0,0.46,6.0,6,0,0.0,0,0,,0,0,0,0,91.7
249,Darren Waller,# 84,TE,12,BLT,15,10,66.7,85,8.5,2,52.8,55.0,41.8,71.1,61.7,135,110,81.5,21,15.6,53,39.3,23,17.0,58,43.0,42,4.2,0.77,8.9,15,2,16.7,0,0,,0,0,2,7,120.8
251,Geremy Davis,# 81,WR,2,SD,1,0,0.0,0,,0,55.5,54.9,-,62.8,-,7,7,100.0,0,0.0,2,28.6,5,71.4,0,0.0,0,,0.00,3.0,0,0,,0,0,,0,0,0,0,39.6
251,Bradley Marquez,# 15,WR,11,LA,7,3,42.9,37,12.3,0,49.4,54.9,42.1,68.3,66.2,57,53,93.0,1,1.8,36,63.2,18,31.6,3,5.3,22,7.3,0.70,8.0,13,1,25.0,1,0,0.0,0,0,1,3,59.8
251,Crockett Gillmore,# 80,TE,7,BLT,14,8,57.1,71,8.9,1,63.4,54.9,76.5,70.1,64.5,134,90,67.2,40,29.9,21,15.7,3,2.2,108,80.6,32,4.0,0.79,7.1,22,0,0.0,1,1,100.0,0,0,0,5,94.6
254,Luke Stocker,# 88,TE,11,TB,7,5,71.4,23,4.6,0,55.1,54.8,73.4,68.0,44.3,116,70,60.3,41,35.3,8,6.9,2,1.7,82,70.7,21,4.2,0.33,2.0,11,0,0.0,0,0,,0,0,0,2,75.3
255,Kalif Raymond,# 19,WR,2,DEN,2,0,0.0,0,,0,54.4,54.5,-,27.2,-,10,8,80.0,0,0.0,4,40.0,6,60.0,0,0.0,0,,0.00,32.5,0,1,100.0,0,0,,0,0,0,0,39.6
255,Ed Dickson,# 84,TE,16,CAR,17,10,58.8,134,13.4,1,62.5,54.5,29.8,71.5,66.2,252,138,54.8,104,41.3,91,36.1,21,8.3,104,41.3,71,7.1,0.97,10.1,28,3,23.1,1,1,100.0,2,0,2,7,64.0
257,Niles Paul,# 84,TE,8,WAS,2,2,100.0,27,13.5,0,61.5,54.4,68.3,66.8,83.7,45,33,73.3,6,13.3,6,13.3,2,4.4,23,51.1,27,13.5,0.82,0.0,16,0,0.0,0,0,,0,0,1,2,118.8
257,Pharoh Cooper,# 10,WR,10,LA,19,14,73.7,106,7.6,0,52.8,54.4,50.1,82.2,-,140,130,92.9,0,0.0,106,75.7,24,17.1,8,5.7,72,5.1,0.82,4.1,23,2,12.5,0,0,,2,0,3,4,47.1
259,Ryan Grant,# 14,WR,15,WAS,18,9,50.0,76,8.4,0,54.3,54.2,60.2,72.4,-,128,120,93.8,0,0.0,38,29.7,88,68.8,2,1.6,26,2.9,0.63,11.3,17,1,10.0,1,0,0.0,0,0,1,6,61.3
260,David Morgan,# 89,TE,5,MIN,1,1,100.0,4,4.0,0,61.3,53.9,64.7,67.8,76.2,12,7,58.3,5,41.7,2,16.7,1,8.3,9,75.0,1,1.0,0.57,3.0,4,0,0.0,0,0,,0,0,0,0,83.3
260,Markus Wheaton,# 11,WR,3,PIT,9,4,44.4,51,12.8,1,54.1,53.9,45.8,68.0,-,77,70,90.9,0,0.0,52,67.5,25,32.5,0,0.0,8,2.0,0.73,18.9,30,1,20.0,3,0,0.0,0,0,0,2,99.8
262,John Phillips,# 86,TE,16,NO,13,10,76.9,72,7.2,1,59.9,53.8,78.0,71.1,68.1,180,111,61.7,63,35.0,36,20.0,11,6.1,132,73.3,21,2.1,0.65,7.4,16,0,0.0,0,0,,0,0,0,4,114.9
263,Jaelen Strong,# 11,WR,8,HST,23,14,60.9,131,9.4,0,55.1,53.7,64.7,72.7,-,202,191,94.6,0,0.0,138,68.3,64,31.7,0,0.0,26,1.9,0.69,8.5,36,1,6.7,1,1,100.0,1,0,0,4,58.4
264,Anthony Fasano,# 80,TE,16,TEN,12,8,66.7,83,10.4,2,78.6,53.6,76.5,70.1,77.9,195,116,59.5,68,34.9,48,24.6,9,4.6,130,66.7,39,4.9,0.72,8.0,17,0,0.0,0,0,,0,0,0,6,126.0
264,Josh Hill,# 89,TE,9,NO,19,15,78.9,149,9.9,1,57.9,53.6,51.2,73.0,68.0,183,135,73.8,41,22.4,32,17.5,25,13.7,122,66.7,80,5.3,1.10,6.7,35,2,11.8,0,0,,0,0,1,5,116.9
266,Sean McGrath,# 84,TE,16,SD,2,2,100.0,25,12.5,0,56.8,53.5,68.3,64.0,78.9,96,54,56.3,39,40.6,18,18.8,10,10.4,66,68.8,21,10.5,0.46,2.0,13,0,0.0,0,0,,0,0,0,2,118.8
266,Trevor Davis,# 11,WR,11,GB,6,3,50.0,24,8.0,1,54.0,53.5,28.0,27.7,-,80,74,92.5,0,0.0,3,3.8,76,95.0,1,1.3,9,3.0,0.32,7.7,9,2,40.0,0,0,,0,0,0,2,100.0
266,Albert Wilson,# 12,WR,17,KC,53,33,62.3,282,8.5,3,53.2,53.5,51.6,77.8,-,355,337,94.9,0,0.0,279,78.6,72,20.3,2,0.6,167,5.1,0.84,7.2,42,4,10.8,3,2,66.7,0,0,3,11,95.0
269,Jordan Payton,# 84,WR,4,CLV,2,1,50.0,3,3.0,0,53.4,53.4,64.7,61.2,-,23,23,100.0,0,0.0,6,26.1,17,73.9,0,0.0,0,0.0,0.13,14.0,3,0,0.0,0,0,,0,0,0,0,56.3
269,Bennie Fowler,# 16,WR,13,DEN,21,11,52.4,145,13.2,2,53.2,53.4,43.8,71.5,-,159,153,96.2,0,0.0,98,61.6,61,38.4,0,0.0,67,6.1,0.95,11.5,76,2,15.4,1,0,0.0,0,0,0,5,106.3
271,Laquon Treadwell,# 11,WR,7,MIN,3,1,33.3,15,15.0,0,56.4,52.8,64.7,65.3,-,49,46,93.9,0,0.0,10,20.4,39,79.6,0,0.0,0,0.0,0.33,21.0,15,0,0.0,0,0,,0,0,0,1,50.7
271,Alan Cross,# 45,TE,13,TB,7,6,85.7,38,6.3,1,66.1,52.8,74.6,68.8,77.1,71,60,84.5,7,9.9,6,8.5,9,12.7,32,45.1,13,2.2,0.63,4.1,10,0,0.0,0,0,,0,0,0,3,128.9
271,Chris Moore,# 10,WR,11,BLT,16,7,43.8,46,6.6,0,50.3,52.8,35.3,24.7,-,101,94,93.1,0,0.0,54,53.5,47,46.5,0,0.0,17,2.4,0.49,8.9,13,2,22.2,2,1,50.0,0,0,1,2,51.0
271,Andre Johnson,# 81,WR,8,TEN,21,9,42.9,85,9.4,2,55.0,52.8,60.2,71.5,-,115,102,88.7,0,0.0,31,27.0,84,73.0,0,0.0,15,1.7,0.83,12.8,20,1,10.0,6,2,33.3,0,0,0,4,86.4
271,Seth Roberts,# 10,WR,17,OAK,80,39,48.8,398,10.2,5,56.1,52.8,28.7,78.4,61.4,590,540,91.5,3,0.5,476,80.7,88,14.9,26,4.4,209,5.4,0.74,9.7,41,10,20.4,2,0,0.0,1,0,10,22,79.1
276,Justin Perillo,# 80,TE,8,GB,5,4,80.0,35,8.8,0,54.4,52.7,72.1,67.0,76.8,66,60,90.9,5,7.6,29,43.9,4,6.1,30,45.5,21,5.3,0.58,5.2,13,0,0.0,0,0,,0,0,1,1,95.8
276,Joshua Perkins,# 82,TE,10,ATL,5,3,60.0,42,14.0,1,46.8,52.7,36.2,65.8,73.6,49,44,89.8,3,6.1,16,32.7,4,8.2,27,55.1,16,5.3,0.95,12.8,26,1,25.0,0,0,,0,0,0,2,126.7
278,Jared Abbrederis,# 84,WR,3,GB,2,1,50.0,8,8.0,0,52.1,52.5,64.7,61.2,-,18,16,88.9,0,0.0,13,72.2,5,27.8,0,0.0,2,2.0,0.50,4.5,8,0,0.0,0,0,,0,0,0,0,60.4
278,Darren Fells,# 85,TE,14,ARZ,17,14,82.4,154,11.0,1,63.0,52.5,51.5,73.0,80.1,207,157,75.8,38,18.4,32,15.5,3,1.4,163,78.7,85,6.1,0.98,5.9,37,1,6.7,1,1,100.0,0,0,5,7,124.0
280,Nelson Agholor,# 17,WR,15,PHI,62,36,58.1,365,10.1,2,52.6,52.4,33.0,35.3,65.9,565,531,94.0,1,0.2,125,22.1,438,77.5,2,0.4,109,3.0,0.69,11.1,40,7,16.3,2,2,100.0,3,1,6,15,65.6
281,Torrey Smith,# 82,WR,12,SF,45,20,44.4,267,13.4,3,53.9,52.2,27.8,75.2,-,380,365,96.1,0,0.0,67,17.6,313,82.4,0,0.0,62,3.1,0.73,14.2,53,6,23.1,1,0,0.0,3,0,2,14,58.3
282,Jeff Janis,# 83,WR,13,GB,18,11,61.1,93,8.5,1,52.1,51.7,60.2,77.6,43.3,179,171,95.5,0,0.0,50,27.9,129,72.1,0,0.0,34,3.1,0.54,11.0,25,1,8.3,0,0,,0,0,0,4,93.1
282,Jordan Norwood,# 11,WR,14,DEN,32,21,65.6,232,11.0,1,51.5,51.7,72.1,28.4,-,342,318,93.0,0,0.0,271,79.2,70,20.5,1,0.3,78,3.7,0.73,7.9,36,1,4.5,1,0,0.0,2,1,4,9,71.4
284,Gavin Escobar,# 89,TE,15,DAL,6,4,66.7,30,7.5,1,52.6,51.6,72.1,68.7,77.8,57,43,75.4,10,17.5,17,29.8,6,10.5,34,59.6,9,2.3,0.70,8.2,14,0,0.0,0,0,,1,0,0,2,78.5
284,Brandon Bostick,# 82,TE,16,NYJ,10,8,80.0,63,7.9,0,57.4,51.6,36.0,70.1,71.2,107,72,67.3,33,30.8,10,9.3,4,3.7,64,59.8,38,4.8,0.88,2.8,14,2,20.0,0,0,,0,0,1,2,92.9
286,Percy Harvin,# 11,WR,2,BUF,3,2,66.7,6,3.0,0,53.4,51.2,68.3,66.2,-,38,38,100.0,0,0.0,7,18.4,31,81.6,0,0.0,4,2.0,0.16,2.3,5,0,0.0,0,0,,0,0,0,0,70.1
286,Darrius Heyward-Bey,# 88,WR,12,PIT,22,7,31.8,124,17.7,2,55.3,51.2,35.3,70.8,66.6,182,171,94.0,1,0.5,80,44.0,101,55.5,1,0.5,21,3.0,0.73,22.8,46,2,22.2,1,0,0.0,2,0,0,5,44.5
288,Roger Lewis Jr.,# 82,WR,11,NYG,19,7,36.8,97,13.9,2,51.7,50.9,28.4,69.5,-,131,127,96.9,0,0.0,5,3.8,126,96.2,0,0.0,2,0.3,0.76,19.3,30,2,22.2,0,0,,1,0,0,4,67.2
288,Braxton Miller,# 13,WR,10,HST,27,15,55.6,99,6.6,1,50.8,50.9,52.8,76.7,-,242,231,95.5,0,0.0,161,66.5,80,33.1,0,0.0,52,3.5,0.43,7.6,12,2,11.8,0,0,,2,0,3,6,45.1
290,Griff Whalen,# 14,WR,8,NE,4,2,50.0,22,11.0,0,53.6,50.6,68.3,71.4,69.3,92,80,87.0,1,1.1,46,50.0,45,48.9,0,0.0,19,9.5,0.28,1.8,12,0,0.0,0,0,,1,0,0,1,27.1
291,Brandon Myers,# 82,TE,16,TB,14,7,50.0,59,8.4,1,52.2,50.5,56.7,70.6,73.8,206,139,67.5,54,26.2,51,24.8,12,5.8,133,64.6,14,2.0,0.42,8.6,12,1,12.5,0,0,,0,0,0,4,85.1
292,Derek Carrier,# 89,TE,7,WAS,2,2,100.0,10,5.0,0,53.2,50.4,68.3,64.0,74.5,25,16,64.0,6,24.0,3,12.0,2,8.0,18,72.0,3,1.5,0.63,3.5,6,0,0.0,0,0,,0,0,0,0,87.5
293,Blake Bell,# 84,TE,12,SF,8,4,50.0,85,21.3,0,48.6,49.7,28.6,67.0,74.5,56,48,85.7,5,8.9,18,32.1,0,0.0,38,67.9,30,7.5,1.77,12.5,45,2,33.3,0,0,,0,0,0,2,88.0
294,Isaiah Burse,# 89,WR,4,SD,3,0,0.0,0,,0,49.6,49.6,-,83.6,-,32,32,100.0,0,0.0,21,65.6,11,34.4,0,0.0,0,,0.00,20.7,0,0,,0,0,,1,0,0,0,0.0
295,Tyler Kroft,# 81,TE,14,CIN,12,10,83.3,92,9.2,0,56.6,48.3,58.5,71.1,62.5,167,112,67.1,50,29.9,27,16.2,10,6.0,125,74.9,29,2.9,0.82,7.8,21,1,9.1,0,0,,1,0,0,3,63.9
296,Devin Street,# 81,WR,4,IND,6,1,16.7,20,20.0,0,46.7,47.9,28.8,61.2,-,48,46,95.8,0,0.0,20,41.7,28,58.3,0,0.0,2,2.0,0.43,17.8,20,1,50.0,0,0,,0,0,0,1,41.0
296,Nick O'Leary,# 84,TE,16,BUF,13,9,69.2,114,12.7,0,66.1,47.9,58.5,72.0,55.9,209,156,74.6,39,18.7,48,23.0,7,3.3,151,72.2,45,5.0,0.73,9.0,28,1,10.0,0,0,,0,0,2,5,96.3
298,Mike Thomas,# 13,WR,14,LA,9,3,33.3,37,12.3,0,51.6,47.2,28.0,75.0,-,61,55,90.2,0,0.0,9,14.8,50,82.0,0,0.0,13,4.3,0.67,13.6,16,2,40.0,1,0,0.0,0,0,1,2,47.0
299,Nick Vannett,# 81,TE,9,SEA,4,3,75.0,32,10.7,0,58.1,46.6,36.2,65.8,75.3,41,28,68.3,12,29.3,4,9.8,0,0.0,36,87.8,13,4.3,1.14,6.3,21,1,25.0,0,0,,0,0,0,1,97.9
300,Devin Smith,# 19,WR,3,NYJ,3,1,33.3,20,20.0,0,46.2,46.5,28.9,61.2,-,23,23,100.0,0,0.0,2,8.7,21,91.3,0,0.0,6,6.0,0.87,18.0,20,1,50.0,0,0,,0,0,0,1,57.6
300,Keith Mumphery,# 12,WR,12,HST,15,11,73.3,76,6.9,0,48.4,46.5,60.6,71.5,61.6,257,235,91.4,1,0.4,154,59.9,102,39.7,1,0.4,26,2.4,0.32,5.5,11,1,8.3,0,0,,0,0,0,2,84.3
302,James O'Shaughnessy,# 80,TE,14,KC,2,2,100.0,-1,-0.5,0,47.8,45.6,68.3,64.0,73.1,51,42,82.4,5,9.8,4,7.8,19,37.3,28,54.9,2,1.0,-0.02,-1.5,0,0,0.0,0,0,,0,0,0,0,79.2
303,Clay Harbor,# 84,TE,11,DET,3,3,100.0,19,6.3,0,56.2,45.4,70.5,65.8,72.5,72,56,77.8,11,15.3,12,16.7,9,12.5,46,63.9,17,5.7,0.34,0.7,9,0,0.0,0,0,,0,0,0,1,93.1
304,Demetrius Harris,# 84,TE,17,KC,30,17,56.7,123,7.2,1,47.3,44.9,28.2,25.1,55.7,253,195,77.1,48,19.0,79,31.2,45,17.8,129,51.0,49,2.9,0.63,7.5,13,6,26.1,0,0,,0,1,5,9,77.5
305,Matthew Mulligan,# 82,TE,9,DET,2,2,100.0,6,3.0,0,68.8,44.2,70.6,64.8,74.0,74,22,29.7,50,67.6,1,1.4,0,0.0,72,97.3,10,5.0,0.27,-2.0,8,0,0.0,0,0,,0,0,0,0,79.2
306,Larry Donnell,# 84,TE,9,NYG,21,15,71.4,92,6.1,1,41.6,41.4,51.5,22.4,77.9,143,118,82.5,17,11.9,16,11.2,4,2.8,113,79.0,41,2.7,0.78,5.4,15,2,11.8,3,2,66.7,1,1,0,3,75.9
307,Michael Campanaro,# 12,WR,3,BLT,1,0,0.0,0,,0,60.6,41.3,27.9,75.1,-,9,9,100.0,0,0.0,4,44.4,4,44.4,1,11.1,0,,0.00,-2.0,0,1,100.0,0,0,,0,0,0,0,39.6
308,Ross Travis,# 88,TE,6,KC,5,3,60.0,15,5.0,0,38.5,40.9,28.0,65.8,65.9,39,37,94.9,1,2.6,13,33.3,21,53.8,5,12.8,16,5.3,0.41,2.4,6,2,40.0,0,0,,0,0,0,1,64.6
309,Khari Lee,# 86,TE,7,DET,1,0,0.0,0,,0,61.3,39.9,-,-,47.3,38,28,73.7,8,21.1,3,7.9,1,2.6,33,86.8,0,,0.00,2.0,0,0,,0,0,,0,0,0,0,39.6
310,Alex Ellis,# 48,TE,6,JAX,4,3,75.0,11,3.7,0,49.0,39.6,36.2,65.8,74.2,54,45,83.3,8,14.8,10,18.5,1,1.9,43,79.6,4,1.3,0.24,2.5,6,1,25.0,0,0,,0,0,0,0,77.1
311,Jakeem Grant Sr.,# 19,WR,2,MIA,1,0,0.0,0,,0,40.2,39.3,27.9,48.1,-,3,3,100.0,0,0.0,2,66.7,1,33.3,0,0.0,0,,0.00,-3.0,0,1,100.0,0,0,,0,0,0,0,39.6
312,Kellen Davis,# 47,TE,8,NYJ,1,0,0.0,0,,0,51.5,39.0,-,-,65.5,125,63,50.4,58,46.4,11,8.8,8,6.4,104,83.2,0,,0.00,3.0,0,0,,0,0,,0,0,0,0,39.6
312,Tyler Higbee,# 89,TE,16,LA,26,11,42.3,85,7.7,1,45.3,39.0,29.9,71.5,74.8,231,191,82.7,31,13.4,46,19.9,27,11.7,158,68.4,24,2.2,0.45,6.9,31,3,21.4,3,0,0.0,1,0,0,3,47.8
