RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
207,Dwayne Harris,# 17,WR,2,OAK,1,1,100.0,7,7.0,0,58.3,58.5,64.7,75.8,-,5,5,100.0,0,0.0,3,60.0,2,40.0,0,0.0,8,8.0,1.40,-1.0,7,0,0.0,0,0,,0,0,0,0,95.8
208,Isaac Nauta,# 89,TE,5,DET,3,2,66.7,13,6.5,0,55.7,58.4,29.9,64.0,77.1,11,8,72.7,3,27.3,0,0.0,1,9.1,0,0.0,7,3.5,1.63,1.7,10,1,33.3,0,0,,0,0,0,1,75.7
208,Bobo Wilson,# 85,WR,5,TB,11,3,27.3,35,11.7,0,57.7,58.4,70.5,81.6,-,70,68,97.1,0,0.0,10,14.3,59,84.3,1,1.4,2,0.7,0.51,14.2,14,0,0.0,4,1,25.0,2,0,0,2,0.8
210,Cyril Grayson,# 15,WR,2,TB,1,1,100.0,3,3.0,0,58.1,58.2,64.7,61.2,-,4,4,100.0,0,0.0,0,0.0,4,100.0,0,0.0,1,1.0,0.75,2.0,3,0,0.0,0,0,,0,0,0,0,79.2
210,Scott Simonson,# 83,TE,5,NYG,2,2,100.0,11,5.5,0,51.9,58.2,68.3,64.0,75.9,27,22,81.5,5,18.5,4,14.8,1,3.7,22,81.5,3,1.5,0.50,4.0,10,0,0.0,0,0,,0,0,0,1,89.6
210,Da'Mari Scott,# 18,WR,5,NYG,3,2,66.7,22,11.0,0,56.5,58.2,29.9,77.6,-,24,24,100.0,0,0.0,5,20.8,19,79.2,0,0.0,14,7.0,0.92,6.3,11,1,33.3,0,0,,0,0,0,2,88.2
210,Jake Kumerow,# 16,WR,15,GB,22,13,59.1,242,18.6,1,62.7,58.2,63.2,72.3,62.3,225,211,93.8,1,0.4,51,22.7,173,76.9,1,0.4,98,7.5,1.15,14.3,49,1,7.1,6,2,33.3,1,0,3,9,93.4
214,Jesper Horsted,# 49,TE,6,CHI,10,8,80.0,87,10.9,1,54.1,58.0,77.3,70.6,67.4,94,86,91.5,2,2.1,44,46.8,36,38.3,14,14.9,33,4.1,1.01,10.9,20,0,0.0,3,2,66.7,1,1,1,4,96.7
214,Marquise Goodwin,# 11,WR,8,SF,21,12,57.1,186,15.5,1,59.6,58.0,28.7,72.5,-,142,131,92.3,0,0.0,39,27.5,102,71.8,1,0.7,38,3.2,1.42,13.1,38,4,25.0,4,1,25.0,0,0,0,10,102.5
214,Benjamin Watson,# 84,TE,11,NE,27,20,74.1,211,10.6,0,56.0,58.0,49.1,74.9,65.7,300,254,84.7,36,12.0,165,55.0,47,15.7,84,28.0,94,4.7,0.83,8.6,26,3,13.0,4,4,100.0,0,0,3,12,96.4
217,Darius Jennings,# 15,WR,9,TEN,6,2,33.3,17,8.5,0,61.0,57.9,29.9,77.0,-,27,25,92.6,0,0.0,9,33.3,18,66.7,0,0.0,15,7.5,0.68,14.3,11,1,33.3,2,0,0.0,1,0,0,2,2.8
217,Cedrick Wilson Jr.,# 11,WR,3,DAL,8,5,62.5,46,9.2,0,56.1,57.9,73.4,76.1,-,45,39,86.7,0,0.0,15,33.3,30,66.7,0,0.0,12,2.4,1.18,15.1,14,0,0.0,3,2,66.7,0,0,0,2,78.1
217,Ricky Seals-Jones,# 83,TE,14,CLV,22,14,63.6,229,16.4,4,56.8,57.9,51.5,22.4,78.1,192,168,87.5,8,4.2,89,46.4,23,12.0,79,41.1,98,7.0,1.36,11.9,59,1,6.7,7,3,42.9,0,1,0,10,138.1
220,Geremy Davis,# 11,WR,5,LAC,3,3,100.0,38,12.7,0,58.2,57.8,70.5,65.8,65.6,56,52,92.9,1,1.8,22,39.3,34,60.7,0,0.0,2,0.7,0.73,12.0,19,0,0.0,2,2,100.0,0,0,0,1,118.8
220,DeAndre Carter,# 14,WR,10,HST,16,13,81.3,184,14.2,0,59.1,57.8,63.2,26.1,-,169,161,95.3,0,0.0,88,52.1,81,47.9,0,0.0,61,4.7,1.14,10.5,46,1,7.1,0,0,,0,0,0,7,114.6
222,Jason Witten,# 82,TE,16,DAL,82,63,76.8,529,8.4,4,59.4,57.7,60.5,45.4,55.4,522,446,85.4,46,8.8,226,43.3,43,8.2,253,48.5,178,2.8,1.19,6.5,33,6,8.7,12,6,50.0,0,1,0,27,109.2
223,Ishmael Hyman,# 18,WR,2,TB,4,2,50.0,34,17.0,0,57.4,57.6,29.9,64.0,-,40,40,100.0,0,0.0,9,22.5,31,77.5,0,0.0,1,0.5,0.85,16.3,31,1,33.3,0,0,,1,0,0,2,39.6
224,Braxton Berrios,# 10,WR,11,NYJ,10,6,60.0,115,19.2,0,56.1,57.5,49.2,89.2,-,66,64,97.0,0,0.0,52,78.8,12,18.2,0,0.0,88,14.7,1.80,9.0,69,1,14.3,2,2,100.0,0,0,1,3,100.0
225,Jaleel Scott,# 12,WR,1,BLT,3,1,33.3,6,6.0,0,57.1,57.4,64.7,61.2,-,5,5,100.0,0,0.0,0,0.0,5,100.0,0,0.0,6,6.0,1.20,15.7,6,0,0.0,1,0,0.0,0,0,0,0,42.4
225,Marcell Ateman,# 88,WR,10,OAK,9,5,55.6,116,23.2,0,58.3,57.4,45.8,16.0,-,85,82,96.5,0,0.0,19,22.4,66,77.6,0,0.0,28,5.6,1.41,18.1,36,1,16.7,2,1,50.0,0,1,1,3,100.5
225,Miles Boykin,# 80,WR,17,BLT,29,16,55.2,224,14.0,3,58.9,57.4,53.1,73.3,-,244,230,94.3,0,0.0,21,8.6,223,91.4,0,0.0,19,1.2,0.97,16.7,50,2,11.1,5,2,40.0,1,0,0,11,100.4
228,Lance Kendricks,# 87,TE,9,LAC,7,3,42.9,50,16.7,0,60.2,57.3,70.5,65.8,69.6,59,55,93.2,1,1.7,40,67.8,9,15.3,10,16.9,9,3.0,0.91,10.4,24,0,0.0,4,1,25.0,0,0,0,3,67.6
229,Jason Moore,# 89,WR,8,LAC,5,2,40.0,43,21.5,0,57.6,57.2,68.3,64.0,-,54,49,90.7,0,0.0,19,35.2,35,64.8,0,0.0,6,3.0,0.88,23.6,32,0,0.0,0,0,,0,0,0,2,71.3
230,Antonio Callaway,# 11,WR,4,CLV,15,8,53.3,89,11.1,0,54.8,57.0,54.5,70.1,-,106,99,93.4,0,0.0,24,22.6,82,77.4,0,0.0,44,5.5,0.90,10.9,41,1,11.1,3,0,0.0,2,0,1,3,31.7
230,Allen Hurns,# 17,WR,14,MIA,46,32,69.6,416,13.0,2,57.0,57.0,60.4,26.1,-,407,381,93.6,0,0.0,206,50.6,198,48.6,1,0.2,93,2.9,1.09,11.5,27,3,8.6,7,1,14.3,1,1,3,18,103.2
232,Cethan Carter,# 82,TE,7,CIN,3,2,66.7,13,6.5,1,53.2,56.9,68.3,64.0,59.5,34,22,64.7,10,29.4,6,17.6,5,14.7,23,67.6,7,3.5,0.59,2.3,8,0,0.0,1,0,0.0,0,0,0,2,115.3
232,Jeff Heuerman,# 82,TE,14,DEN,20,14,70.0,114,8.1,1,60.0,56.9,64.7,72.7,72.2,197,145,73.6,43,21.8,18,9.1,12,6.1,164,83.2,46,3.3,0.79,5.3,26,1,6.7,0,0,,1,0,1,9,80.0
232,Jimmy Graham,# 80,TE,18,GB,66,45,68.2,555,12.3,3,58.0,56.9,69.3,32.9,71.5,502,440,87.6,22,4.4,222,44.2,87,17.3,189,37.6,303,6.7,1.26,10.4,48,3,6.3,10,3,30.0,0,1,4,27,109.1
235,Jaron Brown,# 18,WR,15,SEA,28,16,57.1,220,13.8,2,57.1,56.8,54.5,23.2,63.4,228,203,89.0,5,2.2,98,43.0,126,55.3,4,1.8,60,3.8,1.08,9.5,48,2,11.1,1,1,100.0,1,1,1,10,91.4
236,Ted Ginn Jr.,# 19,WR,17,NO,55,31,56.4,439,14.2,2,56.7,56.7,50.6,78.2,-,494,464,93.9,0,0.0,108,21.9,385,77.9,1,0.2,48,1.5,0.95,17.0,45,4,11.4,10,1,10.0,2,0,0,21,79.3
237,J.J. Nelson,# 15,WR,2,OAK,5,4,80.0,36,9.0,1,57.1,56.6,72.1,67.0,-,35,34,97.1,0,0.0,11,31.4,23,65.7,0,0.0,14,3.5,1.06,5.2,29,0,0.0,0,0,,0,0,0,1,136.3
237,Steven Mitchell Jr.,# 11,WR,2,HST,6,2,33.3,37,18.5,0,52.9,56.6,68.3,64.0,-,54,51,94.4,0,0.0,9,16.7,45,83.3,0,0.0,13,6.5,0.73,17.5,21,0,0.0,1,0,0.0,0,0,0,2,55.6
239,Tyler Conklin,# 83,TE,17,MIN,11,9,81.8,63,7.0,0,52.8,56.5,77.3,70.6,69.5,110,75,68.2,34,30.9,11,10.0,4,3.6,94,85.5,28,3.1,0.84,5.7,20,0,0.0,3,3,100.0,0,0,0,2,90.5
239,Marquez Valdes-Scantling,# 83,WR,18,GB,55,27,49.1,460,17.0,2,57.0,56.5,65.2,76.5,-,361,335,92.8,0,0.0,62,17.2,298,82.5,1,0.3,159,5.9,1.37,16.6,74,2,6.9,13,2,15.4,1,0,2,14,82.4
241,Jordan Akins,# 88,TE,16,HST,53,36,67.9,418,11.6,2,55.1,56.2,72.6,77.7,61.7,436,390,89.4,30,6.9,178,40.8,73,16.7,163,37.4,252,7.0,1.07,7.4,53,2,5.3,8,2,25.0,3,0,8,21,80.5
242,Zach Gentry,# 81,TE,3,PIT,1,1,100.0,4,4.0,0,58.0,56.0,64.7,61.2,70.6,25,22,88.0,1,4.0,2,8.0,0,0.0,23,92.0,3,3.0,0.18,1.0,4,0,0.0,0,0,,0,0,1,1,83.3
242,Ross Travis,# 00,TE,3,NYJ,5,4,80.0,51,12.8,0,56.0,56.0,72.1,15.0,-,19,18,94.7,0,0.0,12,63.2,6,31.6,1,5.3,29,7.3,2.83,5.6,25,0,0.0,1,0,0.0,0,1,0,1,109.2
242,Kaden Smith,# 82,TE,9,NYG,41,31,75.6,268,8.6,3,54.5,56.0,68.4,20.6,56.2,277,240,86.6,24,8.7,57,20.6,19,6.9,196,70.8,92,3.0,1.12,5.9,32,2,6.1,7,3,42.9,0,2,2,12,116.7
245,Ben Braunecker,# 82,TE,8,CHI,11,6,54.5,59,9.8,1,55.7,55.9,49.2,68.8,45.2,95,78,82.1,11,11.6,42,44.2,13,13.7,39,41.1,25,4.2,0.76,10.5,18,1,14.3,3,1,33.3,0,0,1,5,100.2
245,Jesse James,# 83,TE,16,DET,25,16,64.0,142,8.9,0,53.7,55.9,53.3,73.3,48.3,270,172,63.7,86,31.9,46,17.0,14,5.2,208,77.0,61,3.8,0.83,5.5,23,2,11.1,2,0,0.0,0,0,0,8,79.1
247,Drew Sample,# 89,TE,9,CIN,6,5,83.3,30,6.0,0,55.8,55.8,73.4,68.0,70.2,58,35,60.3,21,36.2,5,8.6,6,10.3,47,81.0,12,2.4,0.86,6.5,21,0,0.0,1,1,100.0,0,0,0,1,87.5
248,Jace Sternberger,# 87,TE,7,GB,4,3,75.0,15,5.0,1,60.1,55.7,70.5,65.8,78.8,40,30,75.0,9,22.5,3,7.5,1,2.5,31,77.5,6,2.0,0.50,8.3,8,0,0.0,1,0,0.0,0,0,0,2,119.8
249,Demarcus Robinson,# 11,WR,19,KC,59,35,59.3,484,13.8,4,54.9,55.6,41.5,77.9,67.6,596,533,89.4,2,0.3,129,21.6,460,77.2,7,1.2,128,3.7,0.91,12.4,44,5,12.5,6,2,33.3,2,0,9,20,94.2
250,Chad Williams,# 11,WR,1,IND,1,0,0.0,0,,0,54.4,55.4,-,-,-,5,5,100.0,0,0.0,0,0.0,5,100.0,0,0.0,0,,0.00,16.0,0,0,,0,0,,0,0,0,0,39.6
251,Daniel Brown,# 87,TE,14,NYJ,9,7,77.8,72,10.3,1,49.2,55.2,75.6,70.6,62.2,141,102,72.3,31,22.0,28,19.9,23,16.3,88,62.4,22,3.1,0.71,11.0,24,0,0.0,1,1,100.0,0,0,0,4,137.0
252,Deon Cain,# 17,WR,13,PIT,19,9,47.4,124,13.8,0,55.6,55.1,38.7,70.6,-,211,192,91.0,0,0.0,17,8.1,194,91.9,0,0.0,22,2.4,0.65,13.0,35,2,18.2,7,3,42.9,1,0,0,7,46.8
252,Dawson Knox,# 88,TE,16,BUF,53,29,54.7,402,13.9,2,60.2,55.1,27.6,76.6,48.6,414,365,88.2,30,7.2,134,32.4,64,15.5,215,51.9,156,5.4,1.10,9.9,49,9,23.7,16,7,43.8,1,0,7,16,84.0
254,Nelson Agholor,# 13,WR,11,PHI,65,39,60.0,363,9.3,3,54.4,54.9,61.6,23.4,-,438,407,92.9,0,0.0,285,65.1,151,34.5,1,0.2,145,3.7,0.89,12.4,43,3,7.1,13,5,38.5,1,2,5,17,84.3
255,Alexander Hollins,# 15,WR,6,MIN,5,2,40.0,46,23.0,0,55.2,54.7,27.3,64.0,-,37,34,91.9,0,0.0,5,13.5,32,86.5,0,0.0,5,2.5,1.35,20.8,35,1,33.3,1,0,0.0,0,0,0,2,73.8
255,Virgil Green,# 88,TE,15,LAC,11,9,81.8,78,8.7,1,58.0,54.7,78.0,71.1,66.5,201,142,70.6,42,20.9,53,26.4,22,10.9,125,62.2,42,4.7,0.55,5.3,15,0,0.0,1,0,0.0,0,0,2,4,126.5
255,Chris Hogan,# 15,WR,7,CAR,15,8,53.3,67,8.4,0,54.9,54.7,76.5,76.8,-,112,110,98.2,0,0.0,51,45.5,61,54.5,0,0.0,34,4.3,0.61,8.1,13,0,0.0,3,1,33.3,1,0,0,3,37.4
258,Ryan Izzo,# 85,TE,6,NE,8,6,75.0,114,19.0,1,46.7,54.6,74.6,68.8,55.4,134,93,69.4,32,23.9,54,40.3,11,8.2,68,50.7,52,8.7,1.23,9.5,41,0,0.0,1,0,0.0,0,0,0,4,156.3
259,Dante Pettis,# 18,WR,11,SF,23,11,47.8,109,9.9,2,56.4,54.5,60.2,72.0,-,158,150,94.9,0,0.0,68,43.0,89,56.3,0,0.0,26,2.4,0.73,8.8,21,1,8.3,4,0,0.0,2,0,2,7,54.4
260,DaeSean Hamilton,# 17,WR,16,DEN,48,28,58.3,297,10.6,1,56.4,54.4,47.7,76.3,66.2,421,392,93.1,1,0.2,332,78.9,85,20.2,1,0.2,132,4.7,0.76,8.3,28,4,12.5,6,2,33.3,0,0,2,19,83.4
261,Michael Crabtree,# 15,WR,2,ARZ,5,4,80.0,22,5.5,0,56.7,54.1,72.1,67.0,-,26,26,100.0,0,0.0,0,0.0,26,100.0,0,0.0,6,1.5,0.85,4.8,9,0,0.0,1,1,100.0,0,0,0,0,85.0
262,C.J. Board,# 16,WR,3,JAX,3,2,66.7,31,15.5,0,54.3,54.0,30.0,64.0,-,19,18,94.7,0,0.0,2,10.5,17,89.5,0,0.0,7,3.5,1.72,10.3,23,1,33.3,0,0,,0,0,0,1,100.7
262,KhaDarel Hodge,# 12,WR,9,CLV,10,4,40.0,76,19.0,0,54.3,54.0,42.1,67.0,-,103,96,93.2,0,0.0,33,32.0,70,68.0,0,0.0,13,3.3,0.79,15.4,41,1,20.0,3,2,66.7,1,0,0,3,27.5
262,Parris Campbell,# 15,WR,7,IND,23,18,78.3,127,7.1,1,54.7,54.0,68.7,16.6,-,124,119,96.0,0,0.0,59,47.6,65,52.4,0,0.0,109,6.1,1.07,8.1,27,1,5.3,1,0,0.0,0,2,5,6,104.2
265,Robert Davis,# 14,WR,7,PHI,5,2,40.0,17,8.5,0,54.8,53.9,70.5,65.8,-,109,105,96.3,0,0.0,10,9.2,99,90.8,0,0.0,2,1.0,0.16,7.2,11,0,0.0,3,0,0.0,1,0,0,2,10.0
266,Gunner Olszewski,# 80,WR,4,NE,4,2,50.0,34,17.0,0,51.5,53.8,68.3,85.7,-,46,43,93.5,0,0.0,5,10.9,40,87.0,0,0.0,17,8.5,0.79,5.5,29,0,0.0,0,0,,0,0,1,1,79.2
267,Quincy Enunwa,# 81,WR,1,NYJ,3,1,33.3,-4,-4.0,0,55.7,53.7,64.7,61.2,-,48,45,93.8,0,0.0,13,27.1,35,72.9,0,0.0,-4,-4.0,-0.09,11.7,8,0,0.0,1,0,0.0,0,1,0,0,42.4
267,Cordarrelle Patterson,# 84,WR,14,CHI,15,11,73.3,83,7.5,0,54.7,53.7,78.7,84.8,80.5,139,126,90.6,7,5.0,40,28.8,83,59.7,9,6.5,74,6.7,0.66,4.1,33,0,0.0,2,0,0.0,0,0,3,3,86.3
269,KeeSean Johnson,# 19,WR,10,ARZ,40,21,52.5,187,8.9,1,53.5,53.4,50.8,25.6,-,256,241,94.1,0,0.0,13,5.1,243,94.9,0,0.0,49,2.3,0.78,10.2,31,3,12.5,6,1,16.7,1,1,1,10,63.2
270,J.J. Arcega-Whiteside,# 19,WR,15,PHI,19,10,52.6,169,16.9,1,54.6,53.3,61.8,71.9,-,331,312,94.3,0,0.0,42,12.7,289,87.3,0,0.0,19,1.9,0.54,18.1,30,1,9.1,7,2,28.6,1,0,0,7,78.6
271,Jalen Guyton,# 15,WR,3,LAC,2,0,0.0,0,,0,52.7,52.9,-,-,-,12,11,91.7,0,0.0,5,41.7,7,58.3,0,0.0,0,,0.00,36.5,0,0,,1,0,0.0,0,0,0,0,39.6
271,Ryan Grant,# 11,WR,2,GB,9,4,44.4,14,3.5,0,47.6,52.9,42.1,67.0,-,57,56,98.2,0,0.0,24,42.1,33,57.9,0,0.0,7,1.8,0.25,3.0,9,1,20.0,1,0,0.0,1,0,0,1,12.0
271,Vernon Davis,# 85,TE,4,WAS,17,10,58.8,123,12.3,1,49.4,52.9,60.2,71.5,55.1,149,124,83.2,11,7.4,49,32.9,25,16.8,74,49.7,78,7.8,0.99,6.4,48,1,9.1,2,1,50.0,2,0,3,4,61.3
274,J.P. Holtz,# 81,TE,14,CHI,8,7,87.5,91,13.0,0,66.9,52.8,52.1,71.7,78.3,136,88,64.7,46,33.8,12,8.8,19,14.0,95,69.9,78,11.1,1.03,2.1,30,1,12.5,0,0,,0,0,0,4,114.1
274,Ryan Switzer,# 10,WR,7,PIT,10,8,80.0,27,3.4,0,51.8,52.8,76.5,83.9,-,70,67,95.7,0,0.0,57,81.4,12,17.1,0,0.0,16,2.0,0.40,1.8,8,0,0.0,1,0,0.0,0,0,0,2,79.2
274,Trey Quinn,# 18,WR,12,WAS,44,26,59.1,195,7.5,1,54.1,52.8,75.5,46.8,68.2,315,295,93.7,2,0.6,245,77.8,69,21.9,1,0.3,63,2.4,0.66,7.0,19,1,3.7,7,2,28.6,2,1,2,10,58.4
277,Taywan Taylor,# 10,WR,3,CLV,1,0,0.0,0,,0,52.5,52.7,-,68.7,-,22,18,81.8,0,0.0,7,31.8,15,68.2,0,0.0,0,,0.00,31.0,0,0,,0,0,,0,0,0,0,39.6
277,Robert Foster,# 16,WR,11,BUF,17,3,17.6,64,21.3,0,52.7,52.7,70.5,68.7,65.7,143,135,94.4,1,0.7,37,25.9,106,74.1,0,0.0,33,11.0,0.47,25.9,24,0,0.0,3,0,0.0,1,0,0,3,18.3
279,C.J. Uzomah,# 87,TE,16,CIN,36,27,75.0,242,9.0,2,49.4,52.6,65.0,75.9,55.8,338,254,75.1,74,21.9,35,10.4,36,10.7,256,75.7,130,4.8,0.95,4.4,36,2,6.9,4,1,25.0,0,0,2,12,111.1
280,Jordan Matthews,# 81,WR,2,SF,13,4,30.8,33,8.3,0,52.8,52.5,41.6,67.0,-,102,97,95.1,0,0.0,16,15.7,86,84.3,0,0.0,5,1.3,0.34,17.5,10,1,20.0,7,1,14.3,1,0,0,1,8.2
281,Christian Blake,# 13,WR,9,ATL,23,11,47.8,91,8.3,0,51.3,52.4,79.4,71.9,-,232,222,95.7,0,0.0,55,23.7,177,76.3,0,0.0,24,2.2,0.41,8.2,13,0,0.0,5,4,80.0,0,0,0,5,58.4
282,Ian Thomas,# 80,TE,15,CAR,27,16,59.3,136,8.5,1,51.8,52.3,39.8,73.3,78.5,209,184,88.0,18,8.6,138,66.0,21,10.0,47,22.5,80,5.0,0.74,6.6,19,3,15.8,5,1,20.0,1,0,1,10,69.4
282,Keke Coutee,# 16,WR,9,HST,35,22,62.9,254,11.5,0,53.1,52.3,40.4,26.0,-,243,230,94.7,0,0.0,175,72.0,66,27.2,1,0.4,138,6.3,1.10,7.6,51,3,12.0,2,0,0.0,2,1,3,10,60.9
284,Chris Manhertz,# 82,TE,15,CAR,1,1,100.0,11,11.0,0,62.1,52.2,64.7,61.2,61.7,150,42,28.0,108,72.0,39,26.0,5,3.3,96,64.0,9,9.0,0.26,2.0,11,0,0.0,0,0,,0,0,0,1,112.5
284,Rashard Higgins,# 81,WR,7,CLV,10,4,40.0,55,13.8,1,53.6,52.2,46.3,69.5,-,113,104,92.0,0,0.0,47,41.6,66,58.4,0,0.0,10,2.5,0.53,12.8,35,1,20.0,1,0,0.0,0,0,0,3,91.7
286,Tevin Jones,# 14,WR,5,PIT,10,4,40.0,61,15.3,0,53.3,52.1,28.6,67.0,-,98,93,94.9,0,0.0,91,92.9,7,7.1,0,0.0,12,3.0,0.66,12.7,28,2,33.3,5,2,40.0,3,0,0,1,21.3
286,Chester Rogers,# 80,WR,11,IND,27,16,59.3,179,11.2,2,50.5,52.1,28.5,49.9,74.0,242,224,92.6,2,0.8,212,87.6,29,12.0,1,0.4,70,4.4,0.80,9.2,27,4,20.0,5,2,40.0,0,0,1,11,103.8
286,Zay Jones,# 12,WR,15,OAK,43,27,62.8,216,8.0,0,53.7,52.1,86.5,76.2,44.9,394,370,93.9,2,0.5,137,34.8,257,65.2,0,0.0,78,2.9,0.58,11.3,23,0,0.0,4,2,50.0,2,0,0,10,56.0
289,Chris Moore,# 10,WR,9,BLT,6,3,50.0,21,7.0,0,52.7,52.0,72.1,72.9,-,82,79,96.3,0,0.0,26,31.7,56,68.3,0,0.0,11,3.7,0.27,14.5,13,0,0.0,1,0,0.0,0,0,0,0,58.3
290,Clive Walford,# 87,TE,7,MIA,8,4,50.0,57,14.3,0,57.9,51.9,27.0,67.0,57.2,61,50,82.0,10,16.4,28,45.9,10,16.4,23,37.7,27,6.8,1.14,9.9,19,3,42.9,2,0,0.0,0,0,1,4,73.4
290,Geronimo Allison,# 81,WR,18,GB,58,37,63.8,306,8.3,2,54.4,51.9,56.9,22.5,48.3,496,453,91.3,1,0.2,372,75.0,122,24.6,2,0.4,127,3.4,0.68,8.5,31,5,11.9,9,4,44.4,1,2,1,17,81.5
292,Dalton Schultz,# 86,TE,13,DAL,2,1,50.0,6,6.0,0,69.4,51.7,68.3,66.8,65.3,24,15,62.5,8,33.3,2,8.3,1,4.2,21,87.5,0,0.0,0.40,9.5,6,0,0.0,0,0,,0,0,0,0,56.3
292,Damion Willis,# 15,WR,9,CIN,16,9,56.3,82,9.1,0,52.2,51.7,41.4,71.1,-,155,144,92.9,0,0.0,54,34.8,101,65.2,0,0.0,16,1.8,0.57,11.8,17,2,18.2,5,1,20.0,0,0,2,3,70.3
294,Josh Bellamy,# 15,WR,4,NYJ,3,2,66.7,20,10.0,0,47.1,51.5,29.9,64.0,-,37,33,89.2,0,0.0,10,27.0,27,73.0,0,0.0,9,4.5,0.61,8.0,15,1,33.3,1,1,100.0,0,0,0,1,85.4
295,Andre Roberts,# 18,WR,12,BUF,7,3,42.9,20,6.7,0,53.1,51.0,36.2,90.1,-,50,46,92.0,0,0.0,20,40.0,30,60.0,0,0.0,7,2.3,0.43,15.9,7,1,25.0,0,0,,0,0,0,1,50.3
296,Austin Carr,# 80,WR,6,NO,4,1,25.0,9,9.0,0,50.5,50.8,68.3,64.0,65.7,99,93,93.9,1,1.0,65,65.7,34,34.3,0,0.0,4,4.0,0.10,10.3,9,0,0.0,1,0,0.0,0,0,0,1,39.6
297,Krishawn Hogan,# 81,WR,7,NO,1,1,100.0,4,4.0,0,55.9,50.5,64.7,61.2,-,27,26,96.3,0,0.0,15,55.6,12,44.4,0,0.0,2,2.0,0.15,2.0,4,0,0.0,0,0,,0,0,0,0,83.3
297,Levine Toilolo,# 83,TE,15,SF,2,2,100.0,10,5.0,0,61.2,50.5,68.3,64.0,66.3,60,33,55.0,27,45.0,1,1.7,0,0.0,57,95.0,15,7.5,0.30,-2.5,8,0,0.0,1,1,100.0,0,0,1,0,87.5
297,Javon Wims,# 83,WR,16,CHI,38,18,47.4,186,10.3,1,52.0,50.5,43.3,73.9,70.4,305,288,94.4,2,0.7,65,21.3,235,77.0,5,1.6,47,2.6,0.65,11.9,37,3,14.3,6,2,33.3,2,0,0,9,48.8
300,Chris Lacy,# 15,WR,7,DET,10,3,30.0,60,20.0,0,50.2,50.4,36.8,67.9,62.4,91,85,93.4,1,1.1,32,35.2,59,64.8,0,0.0,9,3.0,0.71,14.7,48,1,25.0,2,0,0.0,1,0,0,2,12.5
301,Eric Saubert,# 43,TE,2,CHI,3,2,66.7,21,10.5,0,52.3,50.2,29.9,64.0,70.2,29,26,89.7,2,6.9,11,37.9,6,20.7,12,41.4,19,9.5,0.81,2.7,11,1,33.3,0,0,,0,0,0,1,86.8
301,Mack Hollins,# 86,WR,15,MIA,22,10,45.5,125,12.5,0,49.5,50.2,45.7,71.9,67.6,243,222,91.4,2,0.8,75,30.9,168,69.1,0,0.0,37,3.7,0.56,14.6,20,2,16.7,1,0,0.0,0,0,0,7,63.6
303,Diontae Spencer,# 11,WR,10,DEN,8,6,75.0,31,5.2,0,52.0,50.1,75.6,40.6,-,46,42,91.3,0,0.0,17,37.0,22,47.8,0,0.0,32,5.3,0.74,6.3,20,0,0.0,1,0,0.0,0,1,0,1,80.7
304,Lil'Jordan Humphrey,# 84,WR,6,NO,1,0,0.0,0,,0,51.6,50.0,-,-,-,33,31,93.9,0,0.0,24,72.7,9,27.3,0,0.0,0,,0.00,16.0,0,0,,1,0,0.0,0,0,0,0,39.6
304,Trent Sherfield,# 16,WR,12,ARZ,13,4,30.8,80,20.0,0,52.2,50.0,28.7,68.7,-,152,144,94.7,0,0.0,13,8.6,138,90.8,0,0.0,13,3.3,0.56,15.9,38,2,33.3,3,1,33.3,1,0,0,4,21.3
304,Jeremy Sprinkle,# 87,TE,16,WAS,40,26,65.0,241,9.3,1,49.8,50.0,64.1,26.2,68.5,376,304,80.9,50,13.3,63,16.8,55,14.6,256,68.1,100,3.8,0.79,6.8,23,2,7.1,7,2,28.6,2,1,2,13,68.9
307,Trevor Davis,# 89,WR,8,MIA,10,8,80.0,111,13.9,0,49.3,49.7,77.3,38.7,-,116,111,95.7,0,0.0,43,37.1,71,61.2,0,0.0,69,8.6,1.00,9.7,28,0,0.0,0,0,,0,1,1,4,112.9
308,Nick Vannett,# 88,TE,16,PIT,21,17,81.0,166,9.8,0,48.2,48.9,67.7,73.6,43.9,223,188,84.3,21,9.4,40,17.9,14,6.3,165,74.0,71,4.2,0.88,6.5,18,0,0.0,3,1,33.3,0,0,3,5,99.6
309,Demetrius Harris,# 88,TE,15,CLV,27,15,55.6,149,9.9,3,46.1,48.8,29.8,73.3,64.6,320,223,69.7,72,22.5,58,18.1,19,5.9,242,75.6,67,4.5,0.67,9.5,23,3,16.7,8,2,25.0,0,0,5,10,108.4
310,Matt LaCosse,# 83,TE,12,NE,19,13,68.4,131,10.1,1,53.6,48.6,47.7,72.3,59.5,229,171,74.7,50,21.8,87,38.0,12,5.2,121,52.8,46,3.5,0.77,7.5,24,2,13.3,2,2,100.0,1,0,1,6,83.4
311,Troy Fumagalli,# 84,TE,11,DEN,9,6,66.7,38,6.3,1,48.6,48.5,49.2,68.8,65.1,84,71,84.5,7,8.3,18,21.4,15,17.9,50,59.5,14,2.3,0.54,4.4,9,1,14.3,1,0,0.0,0,0,0,1,112.3
