RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
311,Keith Kirkwood,# 18,WR,1,CAR,2,1,50.0,13,13.0,0,50.4,51.1,64.7,61.2,-,27,24,88.9,0,0.0,21,77.8,5,18.5,1,3.7,8,8.0,0.54,18.5,13,0,0.0,0,0,,0,0,1,0,70.8
311,Jalen Guyton,# 15,WR,16,LAC,52,28,53.8,511,18.3,3,52.2,51.1,30.0,76.9,68.2,617,581,94.2,2,0.3,251,40.7,365,59.2,1,0.2,183,6.5,0.88,16.4,72,6,17.6,9,2,22.2,2,0,2,18,91.1
313,Bennie Fowler,# 16,WR,5,NO,6,2,33.3,11,5.5,0,48.0,51.0,30.0,64.0,-,34,32,94.1,0,0.0,13,38.2,21,61.8,0,0.0,1,0.5,0.34,7.0,7,1,33.3,1,0,0.0,1,0,0,1,2.8
314,Antony Auclair,# 82,TE,7,TB,1,0,0.0,0,,0,43.3,50.9,-,-,28.3,26,8,30.8,17,65.4,2,7.7,2,7.7,21,80.8,0,,0.00,13.0,0,0,,1,0,0.0,0,0,0,0,39.6
315,Colin Thompson,# 86,TE,13,CAR,2,1,50.0,7,7.0,1,58.7,50.4,64.7,61.2,82.2,59,36,61.0,20,33.9,10,16.9,7,11.9,40,67.8,0,0.0,0.19,4.0,7,0,0.0,1,1,100.0,0,0,0,1,97.9
316,Ryan Izzo,# 85,TE,12,NE,19,13,68.4,199,15.3,0,52.1,49.9,33.5,21.4,49.5,297,208,70.0,80,26.9,116,39.1,35,11.8,141,47.5,65,5.0,0.96,10.7,50,3,18.8,2,1,50.0,1,1,1,6,80.8
317,Marcus Baugh,# 85,TE,8,WAS,1,1,100.0,2,2.0,0,53.8,49.8,64.7,61.2,77.1,30,21,70.0,8,26.7,8,26.7,4,13.3,15,50.0,1,1.0,0.10,1.0,2,0,0.0,0,0,,0,0,0,0,79.2
317,Devin Asiasi,# 86,TE,9,NE,7,2,28.6,39,19.5,1,51.6,49.8,30.0,64.0,67.7,109,80,73.4,23,21.1,33,30.3,13,11.9,63,57.8,5,2.5,0.49,9.4,26,1,33.3,2,0,0.0,0,0,0,2,89.9
319,John Ross,# 11,WR,2,CIN,7,2,28.6,17,8.5,0,48.2,49.7,68.3,64.0,62.3,62,60,96.8,1,1.6,23,37.1,39,62.9,0,0.0,4,2.0,0.28,13.1,15,0,0.0,2,0,0.0,0,0,1,1,39.6
320,Cethan Carter,# 82,TE,14,CIN,7,5,71.4,53,10.6,0,52.8,49.6,45.8,68.0,80.9,106,79,74.5,22,20.8,12,11.3,11,10.4,75,70.8,10,2.0,0.67,7.7,24,1,16.7,2,2,100.0,0,0,0,3,93.2
321,Seth DeValve,# 86,TE,3,ARZ,1,0,0.0,0,,0,35.2,48.9,-,-,70.2,14,12,85.7,1,7.1,4,28.6,1,7.1,8,57.1,0,,0.00,33.0,0,0,,0,0,,0,0,0,0,39.6
322,Jaeden Graham,# 87,TE,14,ATL,5,3,60.0,25,8.3,0,45.1,48.7,70.5,67.9,32.4,57,51,89.5,4,7.0,24,42.1,8,14.0,24,42.1,15,5.0,0.49,3.6,11,0,0.0,2,1,50.0,0,0,0,1,72.9
323,Demetrius Harris,# 86,TE,13,CHI,14,7,50.0,45,6.4,0,58.5,48.0,31.8,72.6,65.3,110,74,67.3,33,30.0,12,10.9,20,18.2,77,70.0,28,4.0,0.61,6.8,9,2,22.2,1,0,0.0,1,0,0,2,27.4
324,Isaac Nauta,# 89,TE,7,DET,1,1,100.0,3,3.0,0,61.6,46.7,64.7,61.2,74.9,27,17,63.0,8,29.6,2,7.4,2,7.4,22,81.5,0,0.0,0.18,3.0,3,0,0.0,0,0,,0,0,0,0,79.2
325,Eric Tomlinson,# 85,TE,9,BLT,1,0,0.0,0,,0,71.8,46.1,-,-,53.3,30,25,83.3,5,16.7,7,23.3,4,13.3,17,56.7,0,,0.00,38.0,0,0,,0,0,,0,0,0,0,39.6
326,Ryan Griffin,# 84,TE,15,NYJ,11,9,81.8,86,9.6,0,56.1,46.0,58.5,71.1,54.3,185,127,68.6,50,27.0,33,17.8,17,9.2,107,57.8,53,5.9,0.68,5.4,23,1,10.0,1,1,100.0,0,0,0,4,99.2
327,Tajae Sharpe,# 11,WR,4,MIN,3,0,0.0,0,,0,46.7,45.8,-,-,-,13,13,100.0,0,0.0,2,15.4,10,76.9,1,7.7,0,,0.00,33.0,0,0,,0,0,,0,0,0,0,39.6
328,Josh Hill,# 89,TE,15,NO,11,9,81.8,43,4.8,1,62.3,45.6,77.3,19.2,50.1,165,76,46.1,84,50.9,10,6.1,14,8.5,133,80.6,44,4.9,0.57,2.2,16,0,0.0,0,0,,0,1,1,4,113.3
329,Tommylee Lewis,# 14,WR,4,NO,3,1,33.3,5,5.0,0,53.2,45.5,28.8,81.2,-,14,14,100.0,0,0.0,4,28.6,9,64.3,0,0.0,2,2.0,0.36,15.0,5,1,50.0,0,0,,0,0,0,0,42.4
330,Luke Stocker,# 88,TE,16,ATL,11,7,63.6,63,9.0,0,48.1,44.4,52.5,69.5,38.3,217,115,53.0,98,45.2,5,2.3,1,0.5,206,94.9,55,7.9,0.55,2.8,25,1,12.5,3,0,0.0,0,0,0,4,79.0
331,Antonio Gandy-Golden,# 10,WR,6,WAS,7,1,14.3,3,3.0,0,44.6,43.8,64.7,64.6,62.3,88,83,94.3,1,1.1,19,21.6,69,78.4,0,0.0,1,1.0,0.04,13.3,3,0,0.0,2,0,0.0,0,0,0,0,39.6
332,Taywan Taylor,# 10,WR,3,CLV,1,0,0.0,0,,0,43.1,43.5,27.9,-,-,12,11,91.7,0,0.0,5,41.7,7,58.3,0,0.0,0,,0.00,16.0,0,1,100.0,1,0,0.0,0,0,0,0,39.6
333,Luke Willson,# 82,TE,4,SEA,3,1,33.3,12,12.0,0,49.2,43.3,28.9,61.2,73.8,45,35,77.8,6,13.3,27,60.0,3,6.7,15,33.3,2,2.0,0.34,6.7,12,1,50.0,1,0,0.0,0,0,0,0,46.5
334,Jake Butt,# 80,TE,5,DEN,3,2,66.7,5,2.5,0,43.7,42.8,68.3,64.0,28.3,54,41,75.9,10,18.5,5,9.3,2,3.7,47,87.0,2,1.0,0.12,2.3,5,0,0.0,0,0,,0,0,0,0,70.1
335,Ian Thomas,# 80,TE,16,CAR,30,20,66.7,145,7.3,1,42.8,42.2,58.3,24.5,79.3,502,466,92.8,14,2.8,267,53.2,109,21.7,125,24.9,79,4.0,0.31,6.6,21,2,9.1,3,0,0.0,2,1,2,11,61.1
336,Tyler Davis,# 87,TE,4,JAX,2,0,0.0,0,,0,40.9,42.1,-,-,72.5,26,22,84.6,4,15.4,11,42.3,3,11.5,12,46.2,0,,0.00,16.5,0,0,,1,0,0.0,0,0,0,0,39.6
337,Chris Manhertz,# 82,TE,16,CAR,8,6,75.0,52,8.7,0,58.1,41.5,49.2,68.8,61.4,220,123,55.9,85,38.6,39,17.7,18,8.2,163,74.1,37,6.2,0.42,3.4,17,1,14.3,1,0,0.0,0,0,1,1,91.7
338,Cyril Grayson,# 15,WR,3,TB,3,0,0.0,0,,0,34.7,41.3,27.9,62.8,-,26,23,88.5,0,0.0,5,19.2,21,80.8,0,0.0,0,,0.00,23.7,0,1,100.0,0,0,,0,0,0,0,39.6
339,Vance McDonald,# 89,TE,15,PIT,21,15,71.4,99,6.6,0,44.5,39.1,81.1,73.0,45.1,272,235,86.4,26,9.6,23,8.5,8,2.9,239,87.9,82,5.5,0.42,1.8,15,0,0.0,3,2,66.7,1,0,3,4,61.4
340,Mason Schreck,# 86,TE,5,CIN,1,0,0.0,0,,0,49.9,38.2,27.9,-,64.9,11,10,90.9,1,9.1,1,9.1,5,45.5,5,45.5,0,,0.00,2.0,0,1,100.0,0,0,,0,0,0,0,39.6
340,Noah Togiai,# 86,TE,3,IND,1,0,0.0,0,,0,48.2,38.2,27.9,-,69.2,16,15,93.8,1,6.3,8,50.0,1,6.3,6,37.5,0,,0.00,3.0,0,1,100.0,0,0,,0,0,0,0,39.6
342,Ricky Seals-Jones,# 83,TE,4,KC,1,0,0.0,0,,0,31.3,37.6,27.9,-,-,4,4,100.0,0,0.0,2,50.0,1,25.0,1,25.0,0,,0.00,6.0,0,1,100.0,0,0,,0,0,0,0,39.6
343,Nick Keizer,# 48,TE,19,KC,9,6,66.7,63,10.5,0,46.4,37.3,49.2,16.9,61.4,142,87,61.3,50,35.2,9,6.3,1,0.7,131,92.3,43,7.2,0.72,6.8,22,1,14.3,2,0,0.0,0,1,0,2,86.8
344,Dalton Keene,# 44,TE,6,NE,5,3,60.0,16,5.3,0,42.2,35.2,70.5,13.9,33.2,90,75,83.3,11,12.2,24,26.7,8,8.9,57,63.3,4,1.3,0.21,8.8,8,0,0.0,1,0,0.0,0,1,0,0,65.4
345,Jeremy Sprinkle,# 87,TE,16,WAS,4,2,50.0,14,7.0,0,51.9,34.5,29.9,64.0,75.5,92,50,54.3,41,44.6,15,16.3,6,6.5,67,72.8,8,4.0,0.28,2.0,8,1,33.3,0,0,,0,0,0,0,58.3
346,Trevon Wesco,# 85,TE,12,NYJ,2,1,50.0,5,5.0,0,41.3,34.3,28.8,64.6,50.1,41,26,63.4,15,36.6,1,2.4,2,4.9,29,70.7,0,0.0,0.19,3.5,5,1,50.0,1,0,0.0,0,0,0,0,56.3
347,Kevin Rader,# 87,TE,1,PIT,1,0,0.0,0,,0,43.1,31.3,-,-,70.9,7,5,71.4,2,28.6,0,0.0,0,0.0,7,100.0,0,,0.00,4.0,0,0,,1,0,0.0,0,0,0,0,39.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
