RANK,PLAYER,#,POS,#G,TEAM,TGT,REC,REC%,YDS,Y/REC,TD,OFF,RECV,DROP,FUM,PBLK,PASS,RECV,RT%,PBLK,PB%,SLOT,SLT%,WIDE,WID%,INL,INL%,YAC,YAC/REC,Y/RR,ADOT,LNG,DRP,DRP%,CTT,CTC,CTC%,INT,FUM,MTF,1ST,RTG
207,Erik Ezukanma,# 18,WR,1,MIA,1,1,100.0,3,3.0,0,59.7,59.6,64.7,61.2,-,3,3,100.0,0,0.0,2,66.7,1,33.3,0,0.0,7,7.0,1.00,-4.0,3,0,0.0,0,0,,0,0,0,0,79.2
208,Simi Fehoko,# 81,WR,4,DAL,4,3,75.0,24,8.0,0,55.7,59.5,70.5,65.8,-,24,23,95.8,0,0.0,9,37.5,15,62.5,0,0.0,10,3.3,1.04,12.8,12,0,0.0,2,1,50.0,0,0,0,1,89.6
209,Trent Sherfield,# 14,WR,18,MIA,50,30,60.0,417,13.9,2,61.5,59.4,78.4,76.8,69.0,461,438,95.0,1,0.2,235,51.0,224,48.6,0,0.0,142,4.7,0.95,11.9,75,1,3.2,8,5,62.5,3,0,1,18,75.2
210,Frank Darby,# 88,WR,4,ATL,1,1,100.0,15,15.0,0,62.0,59.2,64.7,61.2,-,23,21,91.3,0,0.0,4,17.4,19,82.6,0,0.0,0,0.0,0.71,15.0,15,0,0.0,0,0,,0,0,0,1,118.8
211,Penny Hart,# 19,WR,7,SEA,4,3,75.0,20,6.7,0,55.5,59.1,70.5,65.8,-,23,20,87.0,0,0.0,14,60.9,9,39.1,0,0.0,12,4.0,1.00,7.8,15,0,0.0,1,1,100.0,0,0,1,1,85.4
211,Kendall Hinton,# 09,WR,12,DEN,31,24,77.4,311,13.0,0,58.5,59.1,41.4,78.3,-,314,286,91.1,0,0.0,164,52.2,150,47.8,0,0.0,135,5.6,1.09,8.7,35,3,11.1,0,0,,0,0,3,14,108.4
213,Lawrence Cager,# 83,TE,8,NYG,21,15,71.4,138,9.2,1,57.4,59.0,51.5,74.0,43.9,144,131,91.0,7,4.9,61,42.4,27,18.8,55,38.2,81,5.4,1.05,6.2,20,1,6.3,2,0,0.0,2,0,2,9,65.3
214,Sean McKeon,# 84,TE,13,DAL,2,2,100.0,11,5.5,0,47.8,58.9,68.3,64.0,81.0,34,22,64.7,12,35.3,0,0.0,2,5.9,22,64.7,7,3.5,0.50,2.0,10,0,0.0,0,0,,0,0,0,1,89.6
214,Brevin Jordan,# 09,TE,11,HST,27,14,51.9,128,9.1,0,53.7,58.9,64.4,72.7,55.3,168,141,83.9,21,12.5,52,31.0,25,14.9,86,51.2,78,5.6,0.91,7.7,20,1,6.7,4,2,50.0,2,0,2,7,34.2
216,Marquez Callaway,# 01,WR,13,NO,32,16,50.0,158,9.9,1,59.7,58.8,52.8,77.1,-,197,188,95.4,0,0.0,14,7.1,183,92.9,0,0.0,39,2.4,0.84,12.5,33,2,11.1,10,4,40.0,2,0,1,11,48.7
217,Anthony Firkser,# 86,TE,11,ATL,13,9,69.2,100,11.1,0,59.1,58.7,77.3,70.6,80.3,107,98,91.6,6,5.6,75,70.1,17,15.9,15,14.0,17,1.9,1.02,8.5,22,0,0.0,5,2,40.0,0,0,0,5,91.8
218,Ko Kieft,# 41,TE,17,TB,11,7,63.6,80,11.4,1,62.7,58.6,31.8,70.6,68.6,96,66,68.8,26,27.1,0,0.0,1,1.0,65,67.7,32,4.6,1.21,5.4,19,2,22.2,1,1,100.0,0,0,0,5,115.7
219,Jalen Virgil,# 15,WR,8,DEN,4,2,50.0,75,37.5,1,59.1,58.5,68.3,14.3,-,45,43,95.6,0,0.0,10,22.2,35,77.8,0,0.0,43,21.5,1.74,18.3,66,0,0.0,0,0,,0,0,0,2,135.4
220,Racey McMath,# 13,WR,4,TEN,7,2,28.6,40,20.0,0,56.1,58.3,68.3,66.2,-,49,47,95.9,0,0.0,8,16.3,41,83.7,0,0.0,5,2.5,0.85,26.9,39,0,0.0,3,0,0.0,1,0,0,1,11.3
221,Pharaoh Brown,# 84,TE,16,CLV,19,12,63.2,117,9.8,0,59.1,58.1,47.7,72.3,59.9,152,113,74.3,31,20.4,33,21.7,13,8.6,103,67.8,85,7.1,1.04,6.5,30,2,14.3,4,3,75.0,1,0,2,6,58.4
221,Elijah Moore,# 08,WR,16,NYJ,59,37,62.7,446,12.1,1,57.5,58.1,90.0,78.7,-,514,495,96.3,0,0.0,255,49.6,258,50.2,1,0.2,96,2.6,0.90,12.6,42,0,0.0,6,1,16.7,1,1,11,22,84.4
223,Nick Westbrook-Ikhine,# 15,WR,17,TEN,45,25,55.6,397,15.9,3,59.8,57.9,55.1,75.9,38.3,443,419,94.6,1,0.2,245,55.3,197,44.5,0,0.0,108,4.3,0.95,13.7,63,3,10.7,20,6,30.0,2,0,2,18,88.8
224,Nelson Agholor,# 15,WR,16,NE,50,31,62.0,362,11.7,2,56.4,57.7,49.8,20.6,76.5,313,295,94.2,4,1.3,94,30.0,218,69.6,0,0.0,145,4.7,1.23,12.1,44,4,11.4,7,2,28.6,3,2,4,12,72.3
225,Logan Thomas,# 82,TE,14,WAS,57,39,68.4,323,8.3,1,52.0,57.6,75.1,78.3,34.1,417,366,87.8,34,8.2,265,63.5,43,10.3,107,25.7,131,3.4,0.88,7.0,27,2,4.9,10,6,60.0,2,0,0,15,73.9
226,Maurice Alexander,# 15,WR,3,DET,1,1,100.0,7,7.0,0,57.2,57.5,64.7,72.9,-,6,5,83.3,0,0.0,1,16.7,5,83.3,0,0.0,5,5.0,1.40,2.0,7,0,0.0,0,0,,0,0,0,0,95.8
226,Jameson Williams,# 09,WR,6,DET,8,1,12.5,41,41.0,1,63.4,57.5,27.3,66.2,-,40,37,92.5,0,0.0,10,25.0,30,75.0,0,0.0,5,5.0,1.11,19.3,41,2,66.7,0,0,,0,0,0,1,88.0
226,D'Wayne Eskridge,# 01,WR,9,SEA,12,7,58.3,58,8.3,0,54.1,57.5,75.6,76.1,62.4,101,93,92.1,1,1.0,63,62.4,37,36.6,1,1.0,45,6.4,0.62,3.7,16,0,0.0,1,0,0.0,0,0,1,4,70.8
229,Andre Baccellia,# 82,WR,8,ARZ,10,7,70.0,45,6.4,0,56.4,57.4,75.6,69.5,-,80,75,93.8,0,0.0,11,13.8,69,86.3,0,0.0,13,1.9,0.60,8.9,11,0,0.0,1,1,100.0,0,0,0,4,79.2
230,Hunter Long,# 84,TE,10,MIA,1,0,0.0,0,,0,57.5,57.2,64.7,61.2,50.5,43,21,48.8,21,48.8,6,14.0,5,11.6,32,74.4,0,,0.00,2.0,0,0,,0,0,,0,0,0,0,39.6
230,Jaelon Darden,# 16,WR,8,CLV,2,2,100.0,26,13.0,0,52.9,57.2,68.3,89.0,-,43,40,93.0,0,0.0,17,39.5,26,60.5,0,0.0,15,7.5,0.65,5.5,25,0,0.0,0,0,,0,0,0,1,118.8
232,Miles Boykin,# 13,WR,11,PIT,3,2,66.7,11,5.5,0,63.1,57.1,68.3,64.0,62.1,31,29,93.5,1,3.2,8,25.8,21,67.7,2,6.5,0,0.0,0.38,14.7,11,0,0.0,1,1,100.0,0,0,0,1,72.9
232,Jesper Horsted,# 80,TE,7,LV,4,3,75.0,19,6.3,0,59.6,57.1,70.5,65.8,73.0,35,26,74.3,5,14.3,18,51.4,5,14.3,12,34.3,5,1.7,0.73,6.8,9,0,0.0,2,1,50.0,0,0,0,0,84.4
232,Daniel Bellinger,# 82,TE,14,NYG,38,33,86.8,290,8.8,3,60.2,57.1,79.9,28.6,53.0,389,341,87.7,28,7.2,99,25.4,68,17.5,214,55.0,170,5.2,0.85,4.0,24,1,2.9,4,3,75.0,0,1,0,16,124.8
235,Tommy Sweeney,# 89,TE,4,BUF,1,1,100.0,7,7.0,0,56.3,56.9,64.7,61.2,21.4,26,21,80.8,5,19.2,5,19.2,1,3.8,15,57.7,8,8.0,0.33,-1.0,7,0,0.0,0,0,,0,0,0,1,95.8
235,Johnny Mundt,# 86,TE,18,MIN,22,20,90.9,152,7.6,1,53.9,56.9,58.1,75.0,56.4,216,155,71.8,57,26.4,17,7.9,22,10.2,175,81.0,137,6.9,0.98,1.1,17,2,9.1,2,2,100.0,0,0,2,10,110.6
237,Grant Calcaterra,# 81,TE,15,PHI,8,5,62.5,81,16.2,0,60.9,56.8,46.3,68.0,73.3,94,79,84.0,13,13.8,34,36.2,12,12.8,45,47.9,42,8.4,1.03,9.9,40,1,16.7,0,0,,0,0,1,3,96.4
238,Durham Smythe,# 81,TE,17,MIA,20,16,80.0,149,9.3,1,62.7,56.6,81.7,75.3,59.2,282,176,62.4,99,35.1,50,17.7,18,6.4,201,71.3,60,3.8,0.85,4.9,26,0,0.0,1,0,0.0,0,0,0,8,114.4
238,Phillip Dorsett,# 04,WR,15,HST,39,20,51.3,257,12.9,1,55.7,56.6,59.2,74.9,-,306,288,94.1,0,0.0,58,19.0,248,81.0,0,0.0,57,2.9,0.89,11.5,34,2,9.1,4,2,50.0,2,0,0,11,59.5
238,Cade Otton,# 88,TE,17,TB,69,46,66.7,449,9.8,2,58.2,56.6,64.5,79.8,79.3,571,510,89.3,30,5.3,283,49.6,60,10.5,225,39.4,234,5.1,0.88,6.0,35,3,6.1,7,1,14.3,0,0,3,23,94.4
241,Irv Smith Jr.,# 84,TE,9,MIN,36,26,72.2,185,7.1,3,56.4,56.4,64.1,26.2,44.4,214,181,84.6,21,9.8,44,20.6,40,18.7,129,60.3,98,3.8,1.02,5.2,17,2,7.1,4,1,25.0,1,1,2,10,99.9
241,Ben Skowronek,# 18,WR,14,LA,58,39,67.2,376,9.6,0,57.2,56.4,81.8,78.1,78.7,444,411,92.6,24,5.4,195,43.9,222,50.0,7,1.6,143,3.7,0.91,8.0,32,1,2.5,5,2,40.0,2,0,2,16,70.8
243,Josh Ali,# 80,WR,2,ATL,1,0,0.0,0,,0,55.6,56.2,-,-,-,5,5,100.0,0,0.0,4,80.0,1,20.0,0,0.0,0,,0.00,49.0,0,0,,0,0,,0,0,0,0,39.6
244,Mason Kinsey,# 12,WR,1,TEN,1,1,100.0,3,3.0,0,55.8,55.9,64.7,72.9,-,9,9,100.0,0,0.0,8,88.9,1,11.1,0,0.0,0,0.0,0.33,3.0,3,0,0.0,0,0,,0,0,0,0,79.2
245,Jake Tonges,# 81,TE,3,CHI,1,0,0.0,0,,0,52.5,55.7,-,-,-,3,3,100.0,0,0.0,1,33.3,1,33.3,1,33.3,0,,0.00,14.0,0,0,,0,0,,0,0,0,0,39.6
245,Deven Thompkins,# 83,WR,5,TB,10,5,50.0,32,6.4,0,58.8,55.7,73.4,43.1,-,46,45,97.8,0,0.0,7,15.2,38,82.6,0,0.0,34,6.8,0.71,7.6,13,0,0.0,2,0,0.0,0,0,4,1,57.1
245,Parker Hesse,# 46,TE,17,ATL,11,9,81.8,89,9.9,0,61.2,55.7,77.3,70.6,70.9,254,134,52.8,111,43.7,46,18.1,14,5.5,170,66.9,38,4.2,0.66,5.6,22,0,0.0,1,0,0.0,0,0,0,6,100.4
248,Pharoh Cooper,# 15,WR,3,ARZ,2,2,100.0,6,3.0,0,46.8,55.5,68.3,83.4,-,13,13,100.0,0,0.0,8,61.5,3,23.1,0,0.0,12,6.0,0.46,-3.0,3,0,0.0,0,0,,0,0,0,0,79.2
249,KJ Hamler,# 01,WR,7,DEN,15,7,46.7,165,23.6,0,57.5,55.4,75.6,71.1,-,164,156,95.1,0,0.0,31,18.9,133,81.1,0,0.0,23,3.3,1.06,24.9,55,0,0.0,0,0,,1,0,0,3,59.0
250,Kirk Merritt,# 33,WR,3,NO,1,0,0.0,0,,0,55.0,55.3,-,-,-,8,7,87.5,0,0.0,3,37.5,5,62.5,0,0.0,0,,0.00,22.0,0,0,,0,0,,0,0,0,0,39.6
250,Dezmon Patmon,# 10,WR,1,IND,6,2,33.3,24,12.0,0,55.4,55.3,29.9,64.0,-,16,15,93.8,0,0.0,5,31.3,11,68.8,0,0.0,7,3.5,1.60,14.5,17,1,33.3,1,0,0.0,1,0,0,1,6.9
252,Shane Zylstra,# 84,TE,12,DET,13,11,84.6,60,5.5,4,59.2,55.2,60.6,73.2,25.3,141,131,92.9,3,2.1,47,33.3,56,39.7,38,27.0,12,1.1,0.46,7.6,14,1,8.3,1,1,100.0,0,0,0,6,125.5
253,Scott Miller,# 10,WR,15,TB,40,23,57.5,185,8.0,0,55.6,55.1,72.8,75.4,-,206,195,94.7,0,0.0,49,23.8,157,76.2,0,0.0,36,1.6,0.95,13.0,23,1,4.2,14,5,35.7,0,0,1,8,69.3
253,A.J. Green,# 18,WR,15,ARZ,46,24,52.2,236,9.8,2,55.6,55.1,66.6,76.3,-,384,362,94.3,0,0.0,50,13.0,334,87.0,0,0.0,58,2.4,0.65,11.7,77,2,7.7,14,7,50.0,3,0,2,11,54.3
255,Tylan Wallace,# 16,WR,8,BLT,6,4,66.7,33,8.3,0,57.3,55.0,72.1,67.0,-,47,45,95.7,0,0.0,11,23.4,36,76.6,0,0.0,12,3.0,0.73,15.0,12,0,0.0,1,1,100.0,0,0,1,1,80.6
256,Jamison Crowder,# 80,WR,4,BUF,12,6,50.0,60,10.0,0,53.2,54.9,49.2,79.5,-,74,71,95.9,0,0.0,65,87.8,9,12.2,0,0.0,30,5.0,0.85,9.9,16,1,14.3,4,1,25.0,1,0,0,4,29.9
256,Harrison Bryant,# 88,TE,17,CLV,42,31,73.8,239,7.7,1,59.3,54.9,50.6,77.1,76.8,298,249,83.6,29,9.7,116,38.9,40,13.4,136,45.6,112,3.6,0.96,6.0,30,4,11.4,6,3,50.0,0,0,6,12,95.2
258,Dennis Houston,# 17,WR,2,DAL,6,2,33.3,16,8.0,0,54.6,54.7,68.3,64.0,-,52,48,92.3,0,0.0,4,7.7,48,92.3,0,0.0,6,3.0,0.33,14.3,11,0,0.0,2,2,100.0,0,0,1,0,42.4
258,Laquon Treadwell,# 18,WR,7,SEA,8,6,75.0,42,7.0,0,55.9,54.7,49.2,68.8,-,81,78,96.3,0,0.0,23,28.4,58,71.6,0,0.0,12,2.0,0.54,5.6,17,1,14.3,1,0,0.0,0,0,1,3,86.5
258,Kenny Golladay,# 19,WR,14,NYG,17,6,35.3,81,13.5,1,55.6,54.7,31.8,69.5,-,166,153,92.2,0,0.0,32,19.3,134,80.7,0,0.0,11,1.8,0.53,10.4,25,2,25.0,7,1,14.3,0,0,0,4,71.0
258,Breshad Perriman,# 16,WR,11,TB,19,9,47.4,110,12.2,1,51.7,54.7,56.7,19.9,-,145,138,95.2,0,0.0,45,31.0,100,69.0,0,0.0,53,5.9,0.80,15.1,28,1,10.0,7,0,0.0,0,1,3,5,83.2
258,Marcus Johnson,# 84,WR,16,NYG,21,10,47.6,116,11.6,0,55.0,54.7,41.1,71.1,-,207,194,93.7,0,0.0,26,12.6,181,87.4,0,0.0,37,3.7,0.60,11.2,18,2,16.7,5,2,40.0,0,0,0,7,64.8
258,Ian Thomas,# 80,TE,17,CAR,29,21,72.4,197,9.4,0,49.6,54.7,49.3,74.9,66.6,243,176,72.4,56,23.0,27,11.1,5,2.1,204,84.0,184,8.8,1.12,1.8,50,2,8.7,3,0,0.0,0,0,4,8,90.7
264,C.J. Board,# 80,WR,1,TEN,1,1,100.0,6,6.0,0,54.4,54.6,64.7,28.7,-,10,10,100.0,0,0.0,2,20.0,8,80.0,0,0.0,0,0.0,0.60,6.0,6,0,0.0,0,0,,0,0,0,0,91.7
265,Gunner Olszewski,# 89,WR,12,PIT,6,5,83.3,53,10.6,0,57.6,54.5,73.4,29.4,-,83,80,96.4,0,0.0,67,80.7,15,18.1,1,1.2,15,3.0,0.66,8.7,31,0,0.0,2,1,50.0,0,0,1,1,103.5
265,Cameron Brate,# 84,TE,12,TB,38,21,55.3,182,8.7,1,53.4,54.5,59.2,74.6,79.1,277,261,94.2,4,1.4,153,55.2,54,19.5,70,25.3,72,3.4,0.70,7.9,21,2,8.7,8,2,25.0,1,0,4,9,65.9
267,Stephen Sullivan,# 84,TE,12,CAR,5,2,40.0,46,23.0,0,54.8,54.3,68.3,66.8,75.7,82,77,93.9,1,1.2,31,37.8,4,4.9,45,54.9,21,10.5,0.60,17.4,33,0,0.0,2,0,0.0,1,0,0,2,34.2
267,Eric Tomlinson,# 87,TE,17,DEN,12,9,75.0,79,8.8,2,58.2,54.3,77.3,70.6,58.6,162,97,59.9,60,37.0,8,4.9,3,1.9,150,92.6,44,4.9,0.81,6.0,18,0,0.0,2,1,50.0,0,0,0,5,131.6
267,Tyquan Thornton,# 11,WR,13,NE,43,22,51.2,247,11.2,2,55.2,54.3,49.5,75.9,-,348,326,93.7,0,0.0,84,24.1,264,75.9,0,0.0,66,3.0,0.76,14.9,29,3,12.0,5,1,20.0,2,0,1,13,64.8
270,Quez Watkins,# 16,WR,20,PHI,53,34,64.2,362,10.6,3,52.7,54.2,70.8,30.7,66.2,477,452,94.8,1,0.2,360,75.5,117,24.5,0,0.0,157,4.6,0.80,11.2,53,1,2.9,11,1,9.1,3,1,4,13,79.3
271,Stone Smartt,# 48,TE,7,LAC,5,4,80.0,17,4.3,0,51.6,54.0,72.1,67.0,80.7,50,48,96.0,2,4.0,25,50.0,15,30.0,10,20.0,6,1.5,0.35,4.8,8,0,0.0,0,0,,0,0,0,1,80.8
272,Drew Sample,# 89,TE,2,CIN,2,2,100.0,-2,-1.0,0,52.3,53.9,68.3,64.0,56.4,21,12,57.1,9,42.9,0,0.0,4,19.0,14,66.7,0,0.0,-0.17,-1.0,2,0,0.0,0,0,,0,0,0,0,79.2
272,Andy Isabella,# 83,WR,5,BLT,5,2,40.0,21,10.5,0,50.8,53.9,68.3,66.2,-,52,51,98.1,0,0.0,18,34.6,34,65.4,0,0.0,5,2.5,0.41,14.0,11,0,0.0,1,0,0.0,0,0,0,2,52.9
274,James Washington,# 83,WR,2,DAL,1,0,0.0,0,,0,52.3,53.8,-,-,-,10,9,90.0,0,0.0,0,0.0,10,100.0,0,0.0,0,,0.00,6.0,0,0,,1,0,0.0,0,0,0,0,39.6
274,Justin Watson,# 84,WR,19,KC,35,18,51.4,345,19.2,2,53.5,53.8,33.5,78.5,83.1,352,330,93.8,2,0.6,107,30.4,242,68.8,3,0.9,58,3.2,1.05,19.3,67,4,18.2,4,1,25.0,1,0,0,15,93.2
276,Tyron Johnson,# 18,WR,4,HST,1,1,100.0,8,8.0,0,54.2,53.6,64.7,65.7,-,19,18,94.7,0,0.0,0,0.0,19,100.0,0,0.0,10,10.0,0.44,-2.0,8,0,0.0,0,0,,0,0,0,0,100.0
276,Trey McBride,# 85,TE,15,ARZ,39,29,74.4,265,9.1,1,51.0,53.6,77.8,27.8,81.2,363,317,87.3,27,7.4,121,33.3,38,10.5,170,46.8,117,4.0,0.84,6.1,29,1,3.3,7,3,42.9,0,1,1,12,100.9
278,Chris Conley,# 19,WR,9,TEN,7,4,57.1,46,11.5,0,53.8,53.5,42.1,67.0,-,82,75,91.5,0,0.0,15,18.3,67,81.7,0,0.0,3,0.8,0.61,12.4,27,1,20.0,3,2,66.7,0,0,0,2,77.1
278,Dante Pettis,# 18,WR,17,CHI,36,19,52.8,245,12.9,3,53.3,53.5,49.5,84.5,75.3,327,308,94.2,2,0.6,143,43.7,183,56.0,1,0.3,62,3.3,0.80,10.2,51,3,13.6,9,2,22.2,1,0,3,9,90.6
280,Trent Taylor,# 11,WR,9,CIN,10,6,60.0,62,10.3,0,53.8,53.4,74.6,25.6,65.7,87,79,90.8,1,1.1,75,86.2,12,13.8,0,0.0,42,7.0,0.78,4.5,34,0,0.0,1,0,0.0,0,0,1,1,77.9
280,Michael Woods II,# 12,WR,10,CLV,10,5,50.0,45,9.0,0,53.5,53.4,74.6,68.8,75.6,104,93,89.4,3,2.9,35,33.7,67,64.4,1,1.0,16,3.2,0.48,17.7,15,0,0.0,0,0,,1,0,0,3,22.9
280,Steven Sims,# 82,WR,12,PIT,22,14,63.6,104,7.4,0,55.0,53.4,80.6,88.6,-,158,151,95.6,0,0.0,116,73.4,40,25.3,2,1.3,63,4.5,0.69,5.4,28,0,0.0,3,1,33.3,0,0,0,5,74.8
283,Josh Gordon,# 19,WR,2,TEN,1,0,0.0,0,,0,47.0,53.2,-,-,-,10,9,90.0,0,0.0,4,40.0,6,60.0,0,0.0,0,,0.00,13.0,0,0,,0,0,,0,0,0,0,39.6
283,Trevon Wesco,# 88,TE,11,CHI,3,2,66.7,26,13.0,0,66.7,53.2,36.2,65.8,78.0,55,34,61.8,19,34.5,6,10.9,1,1.8,46,83.6,14,7.0,0.76,4.7,23,1,33.3,0,0,,0,0,1,1,93.8
283,Michael Bandy,# 83,WR,10,LAC,18,10,55.6,89,8.9,0,52.7,53.2,58.9,73.6,74.9,172,164,95.3,2,1.2,36,20.9,136,79.1,0,0.0,20,2.0,0.54,11.2,25,1,9.1,3,1,33.3,0,0,0,5,69.0
286,Lil'Jordan Humphrey,# 83,WR,5,NE,3,2,66.7,20,10.0,0,57.8,53.1,68.3,64.0,-,46,44,95.7,0,0.0,37,80.4,8,17.4,1,2.2,15,7.5,0.45,5.7,11,0,0.0,0,0,,0,0,0,0,85.4
287,Cam Sims,# 89,WR,17,WAS,18,8,44.4,89,11.1,0,50.4,53.0,76.5,70.1,-,183,177,96.7,0,0.0,42,23.0,140,76.5,1,0.5,22,2.8,0.50,14.9,21,0,0.0,5,2,40.0,2,0,0,5,20.1
287,Shi Smith,# 12,WR,16,CAR,38,22,57.9,296,13.5,2,52.1,53.0,61.3,27.4,-,338,321,95.0,0,0.0,266,78.7,71,21.0,1,0.3,95,4.3,0.92,8.8,38,2,8.3,8,2,25.0,3,1,4,14,67.4
289,Kevin White,# 17,WR,7,NO,5,2,40.0,74,37.0,0,54.4,52.8,29.9,64.0,-,78,75,96.2,0,0.0,17,21.8,61,78.2,0,0.0,68,34.0,0.99,18.0,64,1,33.3,2,0,0.0,1,0,1,2,47.9
290,Tanner Gentry,# 87,WR,3,BUF,1,0,0.0,0,,0,46.9,52.6,-,-,-,11,11,100.0,0,0.0,2,18.2,9,81.8,0,0.0,0,,0.00,7.0,0,0,,0,0,,0,0,0,0,39.6
290,Robbie Chosen,# 81,WR,16,ARZ,43,20,46.5,282,14.1,1,51.2,52.6,70.5,24.3,-,343,323,94.2,0,0.0,49,14.3,294,85.7,0,0.0,97,4.9,0.87,14.6,75,1,4.8,9,2,22.2,1,1,0,10,66.2
292,KaVontae Turpin,# 09,WR,13,DAL,2,2,100.0,17,8.5,0,53.0,52.5,68.3,90.4,-,27,26,96.3,0,0.0,24,88.9,3,11.1,0,0.0,5,2.5,0.65,6.0,9,0,0.0,1,1,100.0,0,0,0,0,102.1
292,Tyler Kroft,# 81,TE,13,SF,6,4,66.7,57,14.3,0,64.9,52.5,72.1,67.0,46.2,78,60,76.9,15,19.2,10,12.8,7,9.0,61,78.2,14,3.5,0.95,10.7,28,0,0.0,0,0,,0,0,0,2,97.2
294,James Proche II,# 03,WR,15,BLT,16,8,50.0,62,7.8,0,44.6,52.4,57.0,78.3,-,148,136,91.9,0,0.0,110,74.3,38,25.7,0,0.0,17,2.1,0.46,10.0,12,1,11.1,1,0,0.0,0,0,2,3,59.9
295,Juwann Winfree,# 88,WR,3,GB,4,1,25.0,17,17.0,0,52.1,52.3,29.9,64.0,-,28,26,92.9,0,0.0,16,57.1,12,42.9,0,0.0,5,5.0,0.65,13.5,17,1,50.0,0,0,,0,0,0,1,44.8
296,Nick Vannett,# 89,TE,10,NYG,9,6,66.7,55,9.2,0,44.3,52.2,75.6,69.5,28.6,109,87,79.8,19,17.4,21,19.3,13,11.9,72,66.1,31,5.2,0.63,3.6,15,0,0.0,5,2,40.0,0,0,0,1,83.1
296,Taysom Hill,# 07,TE,16,NO,12,9,75.0,77,8.6,2,75.6,52.2,38.4,49.1,80.6,152,123,80.9,2,1.3,36,23.7,56,36.8,35,23.0,36,4.0,0.63,6.8,30,2,18.2,2,0,0.0,0,0,2,5,130.9
298,David Bell,# 18,WR,16,CLV,32,24,75.0,214,8.9,0,52.5,52.1,63.4,76.0,69.2,327,305,93.3,3,0.9,236,72.2,91,27.8,0,0.0,74,3.1,0.70,6.6,20,2,7.7,9,4,44.4,3,0,2,7,53.4
299,Danny Gray,# 06,WR,14,SF,6,1,16.7,10,10.0,0,53.5,52.0,64.7,64.6,-,33,32,97.0,0,0.0,7,21.2,26,78.8,0,0.0,4,4.0,0.31,24.5,10,0,0.0,1,0,0.0,0,0,0,1,39.6
299,Mitchell Wilcox,# 84,TE,18,CIN,21,19,90.5,158,8.3,1,55.7,52.0,58.1,74.4,72.1,281,226,80.4,37,13.2,39,13.9,36,12.8,198,70.5,98,5.2,0.70,4.1,19,1,5.0,0,0,,0,0,1,7,113.9
301,Demetric Felton Jr.,# 25,WR,5,CLV,5,2,40.0,8,4.0,0,50.8,51.9,68.3,76.7,-,25,25,100.0,0,0.0,17,68.0,7,28.0,0,0.0,11,5.5,0.32,3.8,5,0,0.0,0,0,,0,0,0,0,47.9
301,Tyrie Cleveland,# 16,WR,4,DEN,6,2,33.3,28,14.0,0,52.0,51.9,29.9,68.7,-,47,40,85.1,0,0.0,13,27.7,33,70.2,1,2.1,17,8.5,0.70,11.5,16,0,0.0,0,0,,1,0,2,1,9.7
301,Marcedes Lewis,# 89,TE,17,GB,7,6,85.7,66,11.0,2,65.6,51.9,52.1,69.5,72.9,195,114,58.5,73,37.4,4,2.1,6,3.1,185,94.9,15,2.5,0.58,9.0,31,1,14.3,1,1,100.0,0,0,0,5,145.5
301,Albert Okwuegbunam,# 85,TE,7,DEN,17,10,58.8,95,9.5,1,55.4,51.9,41.1,71.1,29.8,153,137,89.5,4,2.6,75,49.0,26,17.0,52,34.0,57,5.7,0.69,6.2,25,2,16.7,4,1,25.0,0,0,5,4,94.0
305,Stanley Morgan,# 17,WR,8,CIN,1,0,0.0,0,,0,65.3,51.8,-,-,68.1,17,14,82.4,1,5.9,4,23.5,11,64.7,2,11.8,0,,0.00,0.0,0,0,,0,0,,0,0,0,0,39.6
306,Ryan Griffin,# 84,TE,14,CHI,8,4,50.0,26,6.5,0,52.7,51.4,72.1,67.0,64.5,64,45,70.3,17,26.6,12,18.8,0,0.0,51,79.7,10,2.5,0.58,7.0,18,0,0.0,2,1,50.0,0,0,0,1,57.3
306,Brandon Johnson,# 89,WR,7,DEN,12,6,50.0,42,7.0,1,51.8,51.4,74.6,70.3,-,138,128,92.8,0,0.0,17,12.3,120,87.0,1,0.7,13,2.2,0.33,15.5,12,0,0.0,3,1,33.3,1,0,1,2,51.4
308,Bryan Edwards,# 89,WR,7,ATL,5,3,60.0,15,5.0,0,50.7,50.8,70.5,65.8,-,53,52,98.1,0,0.0,11,20.8,42,79.2,0,0.0,11,3.7,0.29,9.2,10,0,0.0,1,0,0.0,1,0,0,0,25.0
308,Tyler Davis,# 84,TE,17,GB,5,4,80.0,26,6.5,0,56.7,50.8,72.1,67.0,53.9,67,47,70.1,19,28.4,11,16.4,14,20.9,42,62.7,27,6.8,0.55,2.8,23,0,0.0,1,1,100.0,1,0,0,1,48.8
308,Samori Toure,# 83,WR,10,GB,9,5,55.6,82,16.4,1,49.3,50.8,73.4,16.0,-,87,80,92.0,0,0.0,55,63.2,31,35.6,1,1.1,10,2.0,1.03,19.8,37,0,0.0,0,0,,0,1,1,2,123.4
311,Jalen Tolbert,# 18,WR,7,DAL,3,2,66.7,12,6.0,0,48.7,50.7,68.3,64.0,62.3,44,40,90.9,1,2.3,5,11.4,39,88.6,0,0.0,0,0.0,0.30,15.7,8,0,0.0,1,1,100.0,0,0,0,0,74.3
